D,32370303,949,1758,0,-11670,348,-10,-8,0,9,0,01,13,3,2200
D,32371221,918,1758,0,-11670,275,-9,-8,0,9,0,01,13,3,2200
D,32372179,958,1758,0,-11670,238,-9,-8,0,9,0,01,13,3,2200
D,32373194,1015,1758,0,-11670,255,-9,-8,0,9,0,01,13,3,2200
D,32374231,1037,1758,0,-11670,277,-9,-8,0,12,0,01,13,3,2200
D,32375220,989,1758,0,-11670,277,-9,-8,0,12,0,01,13,3,2200
D,32376174,954,1758,0,-11670,230,-9,-8,0,12,0,01,13,3,2200
D,32377206,1032,1758,0,-11670,261,-9,-8,0,12,0,01,13,3,2200
D,32378207,1001,1758,0,-11670,267,-9,-8,0,12,0,01,13,3,2200
D,32379267,1060,1759,1,-11671,323,-9,-16,0,12,0,01,13,3,2200
D,32380178,911,1759,0,-11671,236,-10,-16,0,12,0,01,13,3,2200
D,32381160,982,1759,0,-11671,215,-10,-16,0,12,0,01,13,3,2200
D,32382211,1051,1759,0,-11671,261,-10,-16,0,12,0,01,13,3,2200
D,32383163,952,1759,0,-11671,218,-10,-16,0,12,0,01,13,3,2200
D,32384160,997,1759,0,-11671,223,-11,-16,0,12,0,01,13,3,2200
D,32385157,997,1759,0,-11671,216,-11,-16,0,12,0,01,13,3,2200
D,32386186,1029,1759,0,-11671,239,-11,-15,0,12,0,01,13,3,2200
D,32387165,979,1759,0,-11671,228,-11,-8,0,12,0,01,13,3,2200
D,32388267,1102,1759,0,-11671,319,-11,-8,0,12,0,01,13,3,2200
D,32389359,1092,1759,0,-11671,416,-11,-8,0,12,0,01,13,3,2200
D,32390271,912,1759,0,-11671,335,-11,-8,0,12,0,01,13,3,2200
D,32391217,946,1759,0,-11671,277,-10,-8,0,12,0,01,13,3,2200
D,32392178,961,1759,0,-11671,235,-10,-8,0,12,0,01,13,3,2200
D,32393205,1027,1759,0,-11671,257,-10,-8,0,12,0,01,13,3,2200
D,32394214,1009,1759,0,-11671,268,-10,-8,0,12,0,01,13,3,2200
D,32395200,986,1760,1,-11672,259,-10,-16,0,12,0,01,13,3,2200
D,32396179,979,1760,0,-11672,238,-11,-16,0,12,0,01,13,3,2200
D,32397199,1020,1760,0,-11672,258,-11,-16,0,12,0,01,13,3,2200
D,32398225,1026,1760,0,-11672,282,-11,-16,0,15,0,01,13,3,2200
D,32399273,1048,1760,0,-11672,334,-11,-16,0,15,0,01,13,3,2200
D,32400163,890,1760,0,-11672,229,-11,-16,0,15,0,01,13,3,2200
D,32401150,987,1760,0,-11672,216,-12,-16,0,15,0,01,13,3,2200
D,32402207,1057,1760,0,-11672,268,-12,-16,0,15,0,01,13,3,2200
D,32403162,955,1760,0,-11672,225,-12,-16,0,15,0,01,13,3,2200
D,32404167,1005,1760,0,-11672,222,-12,-16,0,15,0,01,13,3,2200
D,32405153,986,1760,0,-11672,215,-12,-16,0,15,0,01,13,3,2200
D,32406189,1036,1760,0,-11672,242,-12,-16,0,15,0,01,13,3,2200
D,32407166,977,1760,0,-11672,223,-12,-16,0,15,0,01,13,3,2200
D,32408264,1098,1760,0,-11672,320,-13,-16,0,15,0,01,13,3,2200
D,32409345,1081,1760,0,-11672,406,-12,-8,0,15,0,01,13,3,2200
D,32410312,967,1760,0,-11672,367,-12,-8,0,15,0,01,13,3,2200
D,32411212,900,1760,0,-11672,265,-12,-8,0,15,0,01,13,3,2200
D,32412184,972,1760,0,-11672,246,-12,-8,0,15,0,01,13,3,2200
D,32413203,1019,1760,0,-11672,264,-12,-8,0,15,0,01,13,3,2200
D,32414208,1005,1760,0,-11672,274,-12,-8,0,15,0,01,13,3,2200
D,32415223,1015,1760,0,-11672,279,-12,-8,0,15,0,01,13,3,2200
D,32416175,952,1760,0,-11672,240,-11,-8,0,15,0,01,13,3,2200
D,32417202,1027,1760,0,-11672,261,-11,-8,0,15,0,01,13,3,2200
D,32418221,1019,1760,0,-11672,272,-11,-8,0,15,0,01,13,3,2200
D,32419267,1046,1760,0,-11672,331,-11,-8,0,15,0,01,13,3,2200
D,32420166,899,1760,0,-11672,228,-11,-8,0,15,0,01,13,3,2200
D,32421157,991,1760,0,-11672,216,-11,-8,0,15,0,01,13,3,2200
D,32422219,1062,1760,0,-11672,286,-11,-8,0,18,0,01,13,3,2200
D,32423189,970,1760,0,-11672,247,-11,-8,0,18,0,01,13,3,2200
D,32424161,972,1760,0,-11672,222,-10,-8,0,18,0,01,13,3,2200
D,32425158,997,1760,0,-11672,223,-10,-8,0,18,0,01,13,3,2200
D,32426172,1014,1760,0,-11672,237,-10,0,0,18,0,01,13,3,2200
D,32427187,1015,1760,0,-11672,236,-10,0,0,18,0,01,13,3,2200
D,32428282,1095,1760,0,-11672,346,-9,0,0,18,0,01,13,3,2200
D,32429346,1064,1760,0,-11672,404,-9,0,0,18,0,01,13,3,2200
D,32430305,959,1760,0,-11672,371,-8,0,0,18,0,01,13,3,2200
D,32431217,912,1760,0,-11672,277,-8,0,0,18,0,01,13,3,2200
D,32432182,965,1761,1,-11673,235,-8,-8,0,18,0,01,13,3,2200
D,32433197,1015,1761,0,-11673,255,-8,-8,0,18,0,01,13,3,2200
D,32434228,1031,1761,0,-11673,281,-8,-8,0,18,0,01,13,3,2200
D,32435208,980,1761,0,-11673,265,-8,-8,0,18,0,01,13,3,2200
D,32436185,977,1761,0,-11673,238,-8,-8,0,18,0,01,13,3,2200
D,32437199,1014,1761,0,-11673,255,-8,-8,0,18,0,01,13,3,2200
D,32438234,1035,1761,0,-11673,300,-8,-8,0,20,0,01,13,3,2200
D,32439282,1048,1761,0,-11673,344,-8,-8,0,20,0,01,13,3,2200
D,32440167,885,1761,0,-11673,227,-8,-8,0,20,0,01,13,3,2200
D,32441157,990,1761,0,-11673,218,-8,-8,0,20,0,01,13,3,2200
D,32442209,1052,1761,0,-11673,261,-8,-8,0,20,0,01,13,3,2200
D,32443160,951,1761,0,-11673,222,-8,-8,0,20,0,01,13,3,2200
D,32444158,998,1761,0,-11673,220,-8,-8,0,20,0,01,13,3,2200
D,32445157,999,1761,0,-11673,218,-8,-8,0,20,0,01,13,3,2200
D,32446186,1029,1761,0,-11673,240,-8,-8,0,20,0,01,13,3,2200
D,32447170,984,1761,0,-11673,224,-8,-8,0,20,0,01,13,3,2200
D,32448267,1097,1761,0,-11673,323,-8,-8,0,20,0,01,13,3,2200
D,32449348,1081,1761,0,-11673,410,-8,-8,0,20,0,01,13,3,2200
D,32450325,977,1761,0,-11673,367,-8,-8,0,20,0,01,13,3,2200
D,32451492,1167,1761,0,-11673,284,-8,-8,0,20,0,01,13,3,2200
D,32452205,713,1761,0,-11673,271,-8,-8,0,20,0,01,13,3,2200
D,32453211,1006,1761,0,-11673,261,-8,-8,0,20,0,01,13,3,2200
D,32454236,1025,1761,0,-11673,300,-8,-8,0,22,0,01,13,3,2200
D,32455222,986,1761,0,-11673,279,-8,-8,0,22,0,01,13,3,2200
D,32456183,961,1761,0,-11673,236,-8,-8,0,22,0,01,13,3,2200
D,32457202,1019,1761,0,-11673,259,-8,-8,0,22,0,01,13,3,2200
D,32458209,1007,1761,0,-11673,264,-8,-8,0,22,0,01,13,3,2200
D,32459281,1072,1761,0,-11673,337,-8,-8,0,22,0,01,13,3,2200
D,32460168,887,1761,0,-11673,227,-8,-8,0,22,0,01,13,3,2200
D,32461158,990,1761,0,-11673,216,-8,-8,0,22,0,01,13,3,2200
D,32462205,1047,1761,0,-11673,258,-8,0,0,22,0,01,13,3,2200
D,32463162,957,1761,0,-11673,220,-7,0,0,22,0,01,13,3,2200
D,32464160,998,1761,0,-11673,223,-7,0,0,22,0,01,13,3,2200
D,32465161,1001,1761,0,-11673,217,-7,0,0,22,0,01,13,3,2200
D,32466213,1052,1761,0,-11673,265,-7,0,0,23,0,01,13,3,2200
D,32467170,957,1761,0,-11673,230,-6,0,0,23,0,01,13,3,2200
D,32468285,1115,1761,0,-11673,341,-6,0,0,23,0,01,13,3,2200
D,32469355,1070,1761,0,-11673,414,-6,0,0,23,0,01,13,3,2200
D,32470320,965,1761,0,-11673,370,-6,0,0,23,0,01,13,3,2200
D,32471219,899,1761,0,-11673,276,-5,0,0,23,0,01,13,3,2200
D,32472185,966,1761,0,-11673,244,-5,0,0,23,0,01,13,3,2200
D,32473203,1018,1761,0,-11673,254,-5,0,0,23,0,01,13,3,2200
D,32474240,1037,1761,0,-11673,292,-5,0,0,23,0,01,13,3,2200
D,32475213,973,1761,0,-11673,271,-5,0,0,23,0,01,13,3,2200
D,32476186,973,1761,0,-11673,239,-4,0,0,23,0,01,13,3,2200
D,32477192,1006,1761,0,-11673,257,-4,0,0,23,0,01,13,3,2200
D,32478244,1052,1761,0,-11673,296,-4,0,0,25,0,01,13,3,2200
D,32479285,1041,1761,0,-11673,343,-4,0,0,25,0,01,13,3,2200
D,32480172,887,1761,0,-11673,227,-4,0,0,25,0,01,13,3,2200
D,32481153,981,1761,0,-11673,218,-4,0,0,25,0,01,13,3,2200
D,32482176,1023,1761,0,-11673,232,-3,0,0,25,0,01,13,3,2200
D,32483160,984,1762,1,-11674,219,-4,-8,0,25,0,01,13,3,2200
D,32484164,1004,1762,0,-11674,219,-4,-8,0,25,0,01,13,3,2200
D,32485156,992,1761,-1,-11673,219,-4,0,0,25,0,01,13,3,2200
D,32486191,1035,1762,1,-11674,256,-4,-8,0,25,0,01,13,3,2200
D,32487164,973,1762,0,-11674,227,-4,-8,0,25,0,01,13,3,2200
D,32488280,1116,1762,0,-11674,334,-4,-8,0,25,0,01,13,3,2200
D,32489357,1077,1762,0,-11674,414,-4,-8,0,25,0,01,13,3,2200
D,32490288,931,1762,0,-11674,348,-4,-8,0,25,0,01,13,3,2200
D,32491208,920,1762,0,-11674,274,-5,-8,0,25,0,01,13,3,2200
D,32492192,984,1762,0,-11674,250,-5,-8,0,25,0,01,13,3,2200
D,32493191,999,1762,0,-11674,257,-5,-8,0,25,0,01,13,3,2200
D,32494236,1045,1762,0,-11674,290,-5,-8,0,27,0,01,13,3,2200
D,32495207,971,1762,0,-11674,274,-5,-8,0,27,0,01,13,3,2200
D,32496177,970,1762,0,-11674,233,-5,-8,0,27,0,01,13,3,2200
D,32497203,1026,1762,0,-11674,259,-5,-8,0,27,0,01,13,3,2200
D,32498220,1017,1762,0,-11674,274,-5,-8,0,27,0,01,13,3,2200
D,32499261,1041,1762,0,-11674,322,-6,-8,0,27,0,01,13,3,2200
D,32500168,907,1762,0,-11674,232,-6,-8,0,27,0,01,13,3,2200
D,32501154,986,1762,0,-11674,216,-6,-8,0,27,0,01,13,3,2200
D,32502204,1050,1762,0,-11674,269,-6,-8,0,27,0,01,13,3,2200
D,32503159,955,1762,0,-11674,222,-6,-8,0,27,0,01,13,3,2200
D,32504163,1004,1762,0,-11674,224,-6,-8,0,27,0,01,13,3,2200
D,32505162,999,1762,0,-11674,217,-6,-8,0,27,0,01,13,3,2200
D,32506216,1054,1762,0,-11674,268,-6,-8,0,28,0,01,13,3,2200
D,32507175,959,1762,0,-11674,227,-6,-8,0,28,0,01,13,3,2200
D,32508290,1115,1762,0,-11674,343,-6,-8,0,28,0,01,13,3,2200
D,32509345,1055,1762,0,-11674,401,-6,-8,0,28,0,01,13,3,2200
D,32510327,982,1762,0,-11674,383,-6,-8,0,28,0,01,13,3,2200
D,32511218,891,1762,0,-11674,272,-6,-8,0,28,0,01,13,3,2200
D,32512179,961,1762,0,-11674,234,-7,-8,0,28,0,01,13,3,2200
D,32513196,1017,1762,0,-11674,254,-6,0,0,28,0,01,13,3,2200
D,32514223,1027,1762,0,-11674,283,-6,0,0,28,0,01,13,3,2200
D,32515206,983,1762,0,-11674,261,-6,-8,0,28,0,01,13,3,2200
D,32516184,978,1762,0,-11674,235,-6,-8,0,28,0,01,13,3,2200
D,32517202,1018,1762,0,-11674,258,-6,0,0,28,0,01,13,3,2200
D,32518239,1037,1762,0,-11674,297,-6,0,0,29,0,01,13,3,2200
D,32519281,1042,1762,0,-11674,335,-5,0,0,29,0,01,13,3,2200
D,32520167,886,1762,0,-11674,229,-5,0,0,29,0,01,13,3,2200
D,32521157,990,1762,0,-11674,218,-5,0,0,29,0,01,13,3,2200
D,32522214,1057,1762,0,-11674,267,-5,0,0,29,0,01,13,3,2200
D,32523161,947,1762,0,-11674,220,-5,0,0,29,0,01,13,3,2200
D,32524167,1006,1762,0,-11674,222,-4,0,0,29,0,01,13,3,2200
D,32525158,991,1762,0,-11674,215,-4,0,0,29,0,01,13,3,2200
D,32526207,1049,1762,0,-11674,263,-4,0,0,31,0,01,13,3,2200
D,32527165,958,1762,0,-11674,232,-4,0,0,31,0,01,13,3,2200
D,32528285,1120,1762,0,-11674,340,-4,0,0,31,0,01,13,3,2200
D,32529353,1068,1762,0,-11674,408,-4,0,0,31,0,01,13,3,2200
D,32530325,972,1762,0,-11674,371,-4,0,0,31,0,01,13,3,2200
D,32531224,899,1762,0,-11674,279,-3,0,0,31,0,01,13,3,2200
D,32532184,960,1762,0,-11674,239,-3,0,0,31,0,01,13,3,2200
D,32533194,1010,1762,0,-11674,256,-3,0,0,31,0,01,13,3,2200
D,32534228,1034,1762,0,-11674,280,-3,0,0,31,0,01,13,3,2200
D,32535201,973,1762,0,-11674,264,-3,0,0,31,0,01,13,3,2200
D,32536174,973,1762,0,-11674,240,-3,0,0,31,0,01,13,3,2200
D,32537202,1028,1762,0,-11674,256,-3,0,0,31,0,01,13,3,2200
D,32538231,1029,1762,0,-11674,280,-3,0,0,32,0,01,13,3,2200
D,32539283,1052,1762,0,-11674,339,-2,0,0,32,0,01,13,3,2200
D,32540170,887,1762,0,-11674,233,-2,0,0,32,0,01,13,3,2200
D,32541158,988,1761,-1,-11673,218,-2,8,0,32,0,01,13,3,2200
D,32542194,1036,1761,0,-11673,261,-2,8,0,32,0,01,13,3,2200
D,32543159,965,1761,0,-11673,224,-1,8,0,32,0,01,13,3,2200
D,32544160,1001,1761,0,-11673,222,-1,8,0,32,0,01,13,3,2200
D,32545156,996,1761,0,-11673,216,-1,8,0,32,0,01,13,3,2200
D,32546183,1027,1761,0,-11673,235,0,8,0,32,0,01,13,3,2200
D,32547164,981,1761,0,-11673,230,0,8,0,32,0,01,13,3,2200
D,32548271,1107,1761,0,-11673,323,0,8,0,32,0,01,13,3,2200
D,32549351,1080,1761,0,-11673,410,1,8,0,32,0,01,13,3,2200
D,32550335,984,1761,0,-11673,382,1,8,0,33,0,01,13,3,2200
D,32551530,1195,1761,0,-11673,301,1,8,0,33,0,01,13,3,2200
D,32552184,654,1761,0,-11673,245,2,8,0,33,0,01,13,3,2200
D,32553193,1009,1761,0,-11673,256,2,8,0,33,0,01,13,3,2200
D,32554206,1013,1761,0,-11673,258,2,8,0,33,0,01,13,3,2200
D,32555222,1016,1761,0,-11673,278,2,8,0,33,0,01,13,3,2200
D,32556175,953,1761,0,-11673,230,3,8,0,33,0,01,13,3,2200
D,32557206,1031,1761,0,-11673,259,3,8,0,33,0,01,13,3,2200
D,32558227,1021,1761,0,-11673,290,3,8,0,34,0,01,13,3,2200
D,32559268,1041,1761,0,-11673,326,3,8,0,34,0,01,13,3,2200
D,32560174,906,1761,0,-11673,236,3,8,0,34,0,01,13,3,2200
D,32561150,976,1761,0,-11673,216,4,8,0,34,0,01,13,3,2200
D,32562221,1071,1761,0,-11673,260,4,8,0,34,0,01,13,3,2200
D,32563159,938,1761,0,-11673,222,4,8,0,34,0,01,13,3,2200
D,32564160,1001,1761,0,-11673,223,4,8,0,34,0,01,13,3,2200
D,32565160,1000,1761,0,-11673,221,4,8,0,34,0,01,13,3,2200
D,32566208,1048,1761,0,-11673,264,4,8,0,35,0,01,13,3,2200
D,32567172,964,1761,0,-11673,232,4,8,0,35,0,01,13,3,2200
D,32568281,1109,1761,0,-11673,339,5,8,0,35,0,01,13,3,2200
D,32569345,1064,1761,0,-11673,406,5,8,0,35,0,01,13,3,2200
D,32570329,984,1761,0,-11673,379,5,8,0,35,0,01,13,3,2200
D,32571215,886,1761,0,-11673,276,5,0,0,35,0,01,13,3,2200
D,32572189,974,1761,0,-11673,245,5,0,0,35,0,01,13,3,2200
D,32573199,1010,1761,0,-11673,254,4,0,0,35,0,01,13,3,2200
D,32574237,1038,1760,-1,-11672,290,5,8,0,35,0,01,13,3,2200
D,32575213,976,1760,0,-11672,267,5,8,0,35,0,01,13,3,2200
D,32576177,964,1760,0,-11672,236,5,8,0,35,0,01,13,3,2200
D,32577191,1014,1760,0,-11672,253,5,8,0,35,0,01,13,3,2200
D,32578235,1044,1760,0,-11672,290,5,8,0,36,0,01,13,3,2200
D,32579272,1037,1760,0,-11672,333,5,8,0,36,0,01,13,3,2200
D,32580175,903,1760,0,-11672,232,5,8,0,36,0,01,13,3,2200
D,32581150,975,1760,0,-11672,215,5,8,0,36,0,01,13,3,2200
D,32582232,1082,1760,0,-11672,279,5,8,0,37,0,01,13,3,2200
D,32583184,952,1760,0,-11672,246,6,8,0,37,0,01,13,3,2200
D,32584164,980,1760,0,-11672,224,6,8,0,37,0,01,13,3,2200
D,32585157,993,1760,0,-11672,222,6,8,0,37,0,01,13,3,2200
D,32586166,1009,1760,0,-11672,232,6,8,0,37,0,01,13,3,2200
D,32587174,1008,1760,0,-11672,228,6,8,0,37,0,01,13,3,2200
D,32588278,1104,1760,0,-11672,336,6,8,0,37,0,01,13,3,2200
D,32589346,1068,1760,0,-11672,404,6,8,0,37,0,01,13,3,2200
D,32590306,960,1760,0,-11672,369,6,8,0,39,0,01,13,3,2200
D,32591220,914,1760,0,-11672,284,6,8,0,39,0,01,13,3,2200
D,32592184,964,1760,0,-11672,240,6,8,0,39,0,01,13,3,2200
D,32593194,1010,1760,0,-11672,259,6,8,0,39,0,01,13,3,2200
D,32594207,1013,1759,-1,-11671,261,7,16,0,39,0,01,13,3,2200
D,32595208,1001,1759,0,-11671,264,7,16,0,39,0,01,13,3,2200
D,32596180,972,1759,0,-11671,235,7,16,0,39,0,01,13,3,2200
D,32597195,1015,1759,0,-11671,261,8,16,0,39,0,01,13,3,2200
D,32598206,1011,1759,0,-11671,271,8,16,0,39,0,01,13,3,2200
D,32599278,1072,1759,0,-11671,332,8,16,0,39,0,01,13,3,2200
D,32600177,899,1759,0,-11671,232,9,16,0,39,0,01,13,3,2200
D,32601153,976,1759,0,-11671,216,9,16,0,39,0,01,13,3,2200
D,32602224,1071,1759,0,-11671,289,9,16,0,40,0,01,13,3,2200
D,32603180,956,1759,0,-11671,245,10,16,0,40,0,01,13,3,2200
D,32604157,977,1759,0,-11671,223,10,16,0,40,0,01,13,3,2200
D,32605158,1001,1759,0,-11671,223,10,8,0,40,0,01,13,3,2200
D,32606176,1018,1758,-1,-11670,243,10,16,0,40,0,01,13,3,2200
D,32607169,993,1758,0,-11670,230,10,16,0,40,0,01,13,3,2200
D,32608283,1114,1758,0,-11670,340,10,16,0,40,0,01,13,3,2200
D,32609352,1069,1758,0,-11670,406,11,16,0,40,0,01,13,3,2200
D,32610348,996,1758,0,-11670,405,11,16,0,40,0,01,13,3,2200
D,32611213,865,1758,0,-11670,275,11,16,0,40,0,01,13,3,2200
D,32612182,969,1758,0,-11670,236,11,16,0,40,0,01,13,3,2200
D,32613202,1020,1758,0,-11670,259,11,16,0,40,0,01,13,3,2200
D,32614232,1030,1758,0,-11670,283,12,16,0,41,0,01,13,3,2200
D,32615216,984,1758,0,-11670,273,12,16,0,41,0,01,13,3,2200
D,32616180,964,1757,-1,-11669,233,12,24,0,41,0,01,13,3,2200
D,32617200,1020,1757,0,-11669,259,13,24,0,41,0,01,13,3,2200
D,32618230,1030,1757,0,-11669,280,13,24,0,41,0,01,13,3,2200
D,32619270,1040,1757,0,-11669,327,14,24,0,41,0,01,13,3,2200
D,32620175,905,1757,0,-11669,230,14,24,0,41,0,01,13,3,2200
D,32621155,980,1757,0,-11669,218,14,24,0,41,0,01,13,3,2200
D,32622230,1075,1757,0,-11669,282,15,24,0,42,0,01,13,3,2200
D,32623175,945,1757,0,-11669,240,15,24,0,42,0,01,13,3,2200
D,32624166,991,1756,-1,-11668,221,16,32,0,42,0,01,13,3,2200
D,32625160,994,1756,0,-11668,221,16,24,0,42,0,01,13,3,2200
D,32626186,1026,1756,0,-11668,238,16,24,0,42,0,01,13,3,2200
D,32627179,993,1756,0,-11668,229,17,24,0,42,0,01,13,3,2200
D,32628265,1086,1756,0,-11668,330,17,24,0,42,0,01,13,3,2200
D,32629351,1086,1756,0,-11668,410,17,24,0,42,0,01,13,3,2200
D,32630341,990,1756,0,-11668,392,18,24,0,43,0,01,13,3,2200
D,32631224,883,1755,-1,-11667,279,18,32,0,43,0,01,13,3,2200
D,32632190,966,1755,0,-11667,241,19,31,0,43,0,01,13,3,2200
D,32633200,1010,1755,0,-11667,258,19,33,0,43,0,01,13,3,2200
D,32634212,1012,1755,0,-11667,270,20,32,0,43,0,01,13,3,2200
D,32635213,1001,1755,0,-11667,268,20,32,0,43,0,01,13,3,2200
D,32636175,962,1755,0,-11667,241,21,31,0,43,0,01,13,3,2200
D,32637194,1019,1755,0,-11667,256,21,24,0,43,0,01,13,3,2200
D,32638226,1032,1754,-1,-11666,288,21,31,0,44,0,01,13,3,2200
D,32639266,1040,1754,0,-11666,331,22,32,0,44,0,01,13,3,2200
D,32640175,909,1754,0,-11666,230,22,32,0,44,0,01,13,3,2200
D,32641150,975,1754,0,-11666,216,22,32,0,44,0,01,13,3,2200
D,32642221,1071,1754,0,-11666,262,23,33,0,44,0,01,13,3,2200
D,32643159,938,1754,0,-11666,222,23,32,0,44,0,01,13,3,2200
D,32644161,1002,1754,0,-11666,223,23,32,0,44,0,01,13,3,2200
D,32645154,993,1754,0,-11666,216,24,32,0,44,0,01,13,3,2200
D,32646210,1056,1753,-1,-11665,263,24,33,0,45,0,01,13,3,2200
D,32647187,977,1753,0,-11665,235,24,31,0,45,0,01,13,3,2200
D,32648290,1103,1753,0,-11665,341,25,32,0,45,0,01,13,3,2200
D,32649331,1041,1753,0,-11665,397,25,32,0,45,0,01,13,3,2200
D,32650324,993,1753,0,-11665,374,25,32,0,45,0,01,13,3,2200
D,32651483,1159,1753,0,-11665,277,26,32,0,45,0,01,13,3,2200
D,32652194,711,1753,0,-11665,261,26,31,0,45,0,01,13,3,2200
D,32653204,1010,1752,-1,-11664,261,26,41,0,45,0,01,13,3,2200
D,32654242,1038,1752,0,-11664,301,27,32,0,46,0,01,13,3,2200
D,32655221,979,1752,0,-11664,275,27,32,0,46,0,01,13,3,2200
D,32656191,970,1752,0,-11664,248,27,33,0,46,0,01,13,3,2200
D,32657206,1015,1752,0,-11664,260,27,33,0,46,0,01,13,3,2200
D,32658243,1037,1751,-1,-11663,288,28,39,0,47,0,01,13,3,2200
D,32659266,1023,1751,0,-11663,330,28,39,0,47,0,01,13,3,2200
D,32660177,911,1751,0,-11663,232,29,40,0,47,0,01,13,3,2200
D,32661155,978,1751,0,-11663,216,29,40,0,47,0,01,13,3,2200
D,32662204,1049,1751,0,-11663,258,29,33,0,47,0,01,13,3,2200
D,32663165,961,1751,0,-11663,224,29,32,0,47,0,01,13,3,2200
D,32664157,992,1751,0,-11663,220,29,32,0,47,0,01,13,3,2200
D,32665160,1003,1751,0,-11663,218,29,32,0,47,0,01,13,3,2200
D,32666202,1042,1751,0,-11663,269,30,33,0,48,0,01,13,3,2200
D,32667174,972,1750,-1,-11662,236,30,39,0,48,0,01,13,3,2200
D,32668291,1117,1750,0,-11662,343,30,32,0,48,0,01,13,3,2200
D,32669343,1052,1750,0,-11662,404,30,32,0,48,0,01,13,3,2200
D,32670322,979,1750,0,-11662,377,30,32,0,48,0,01,13,3,2200
D,32671214,892,1750,0,-11662,274,30,32,0,48,0,01,13,3,2200
D,32672181,967,1749,-1,-11661,245,31,39,0,48,0,01,13,3,2200
D,32673192,1011,1749,0,-11661,254,31,41,0,48,0,01,13,3,2200
D,32674229,1037,1749,0,-11661,289,31,41,0,48,0,01,13,3,2200
D,32675223,994,1749,0,-11661,274,32,41,0,48,0,01,13,3,2200
D,32676183,960,1749,0,-11661,239,32,39,0,48,0,01,13,3,2200
D,32677208,1025,1749,0,-11661,264,32,33,0,48,0,01,13,3,2200
D,32678210,1002,1749,0,-11661,275,32,31,0,49,0,01,13,3,2200
D,32679265,1055,1748,-1,-11660,329,32,39,0,49,0,01,13,3,2200
D,32680169,904,1748,0,-11660,229,33,40,0,49,0,01,13,3,2200
D,32681150,981,1748,0,-11660,216,33,40,0,49,0,01,13,3,2200
D,32682240,1090,1748,0,-11660,289,33,41,0,50,0,01,13,3,2200
D,32683180,940,1748,0,-11660,238,33,39,0,50,0,01,13,3,2200
D,32684150,970,1747,-1,-11659,213,34,39,0,50,0,01,13,3,2200
D,32685160,1010,1747,0,-11659,221,34,39,0,50,0,01,13,3,2200
D,32686175,1015,1747,0,-11659,231,34,39,0,50,0,01,13,3,2200
D,32687162,987,1747,0,-11659,227,34,39,0,50,0,01,13,3,2200
D,32688289,1127,1747,0,-11659,344,34,33,0,50,0,01,13,3,2200
D,32689336,1047,1747,0,-11659,394,34,32,0,50,0,01,13,3,2200
D,32690346,1010,1746,-1,-11658,401,34,40,0,51,0,01,13,3,2200
D,32691228,882,1746,0,-11658,283,35,41,0,51,0,01,13,3,2200
D,32692176,948,1746,0,-11658,230,35,39,0,51,0,01,13,3,2200
D,32693209,1033,1746,0,-11658,264,35,41,0,51,0,01,13,3,2200
D,32694197,988,1746,0,-11658,260,35,41,0,51,0,01,13,3,2200
D,32695209,1012,1745,-1,-11657,275,36,49,0,51,0,01,13,3,2200
D,32696183,974,1745,0,-11657,236,36,47,0,51,0,01,13,3,2200
D,32697198,1015,1745,0,-11657,263,36,41,0,51,0,01,13,3,2200
D,32698223,1025,1745,0,-11657,279,37,39,0,52,0,01,13,3,2200
D,32699268,1045,1745,0,-11657,327,37,39,0,52,0,01,13,3,2200
D,32700177,909,1745,0,-11657,236,37,40,0,52,0,01,13,3,2200
D,32701155,978,1744,-1,-11656,216,37,48,0,52,0,01,13,3,2200
D,32702228,1073,1744,0,-11656,283,37,41,0,52,0,01,13,3,2200
D,32703185,957,1744,0,-11656,246,37,39,0,52,0,01,13,3,2200
D,32704161,976,1744,0,-11656,224,37,39,0,52,0,01,13,3,2200
D,32705168,1007,1743,-1,-11655,223,38,47,0,52,0,01,13,3,2200
D,32706190,1022,1743,0,-11655,240,38,49,0,52,0,01,13,3,2200
D,32707179,989,1743,0,-11655,232,39,47,0,52,0,01,13,3,2200
D,32708279,1100,1743,0,-11655,336,39,49,0,52,0,01,13,3,2200
D,32709347,1068,1743,0,-11655,409,39,41,0,52,0,01,13,3,2200
D,32710331,984,1742,-1,-11654,397,40,49,0,53,0,01,13,3,2200
D,32711220,889,1742,0,-11654,278,40,49,0,53,0,01,13,3,2200
D,32712188,968,1742,0,-11654,240,40,47,0,53,0,01,13,3,2200
D,32713202,1014,1741,-1,-11653,263,41,57,0,53,0,01,13,3,2200
D,32714208,1006,1741,0,-11653,271,41,49,0,53,0,01,13,3,2200
D,32715207,999,1741,0,-11653,268,41,49,0,53,0,01,13,3,2200
D,32716170,963,1741,0,-11653,236,42,47,0,53,0,01,13,3,2200
D,32717200,1030,1740,-1,-11652,257,42,57,0,53,0,01,13,3,2200
D,32718232,1032,1740,0,-11652,286,43,55,0,54,0,01,13,3,2200
D,32719272,1040,1740,0,-11652,333,43,55,0,54,0,01,13,3,2200
D,32720177,905,1740,0,-11652,235,44,55,0,54,0,01,13,3,2200
