us,dt_us,raw,delta,counts,i2c_us,omega,window,cmd,fas,remaining,flags,state,stage,current_ma
198405895,1025,1710,1,-1622,279,-176,-171,168,173,281,1,7,3,1650
198406928,1033,1711,1,-1623,320,-177,-179,168,173,280,1,7,3,1650
198407857,929,1712,1,-1624,240,-177,-179,168,173,279,1,7,3,1650
198408891,1034,1713,1,-1625,269,-177,-179,168,173,279,1,7,3,1650
198409846,955,1714,1,-1626,232,-177,-179,168,173,278,1,7,3,1650
198410911,1065,1714,0,-1626,301,-177,-173,168,173,278,1,7,3,1650
198411913,1002,1715,1,-1627,307,-177,-173,168,173,277,1,7,3,1650
198412843,930,1716,1,-1628,226,-176,-174,168,173,276,1,7,3,1650
198413843,1000,1717,1,-1629,226,-177,-182,168,173,275,1,7,3,1650
198414897,1054,1718,1,-1630,281,-177,-179,168,173,274,1,7,3,1650
198415840,943,1718,0,-1630,222,-177,-173,168,173,274,1,7,3,1650
198416839,999,1719,1,-1631,223,-177,-173,168,173,273,1,7,3,1650
198417843,1004,1719,0,-1631,224,-176,-166,168,173,273,1,7,3,1650
198418885,1042,1720,1,-1632,268,-176,-171,168,173,272,1,7,3,1650
198419834,949,1721,1,-1633,220,-176,-174,168,173,272,1,7,3,1650
198420939,1105,1721,0,-1633,321,-175,-163,168,173,272,1,7,3,1650
198422006,1067,1722,1,-1634,378,-175,-170,168,173,271,1,7,3,1650
198422921,915,1723,1,-1635,309,-175,-170,168,173,270,1,7,3,1650
198423875,954,1723,0,-1635,263,-175,-171,168,173,270,1,7,3,1650
198424878,1003,1724,1,-1636,261,-175,-173,168,170,269,1,7,3,1650
198425863,985,1724,0,-1636,249,-174,-171,168,170,269,1,7,3,1650
198426911,1048,1725,1,-1637,293,-174,-171,168,167,268,1,7,3,1650
198427869,958,1725,0,-1637,251,-174,-163,168,167,268,1,7,3,1650
198428887,1018,1726,1,-1638,266,-174,-171,168,168,267,1,7,3,1650
198429857,970,1726,0,-1638,241,-173,-163,168,168,267,1,7,3,1650
198430924,1067,1727,1,-1639,303,-173,-165,164,168,266,1,7,3,1650
198431939,1015,1728,1,-1640,317,-173,-165,164,168,265,1,7,3,1650
198432851,912,1728,0,-1640,232,-172,-158,164,168,265,1,7,3,1650
198433833,982,1729,1,-1641,222,-172,-166,164,168,265,1,7,3,1650
198434894,1061,1730,1,-1642,279,-172,-171,164,168,264,1,7,3,1650
198435848,954,1731,1,-1643,228,-172,-173,164,168,263,1,7,3,1650
198436837,989,1731,0,-1643,223,-172,-166,164,168,263,1,7,3,1650
198437835,998,1732,1,-1644,224,-171,-166,164,168,262,1,7,3,1650
198438899,1064,1733,1,-1645,277,-171,-163,164,168,261,1,7,3,1650
198439838,939,1733,0,-1645,222,-171,-158,164,168,261,1,7,3,1650
198440952,1114,1734,1,-1646,335,-170,-163,164,168,260,1,7,3,1650
198441984,1032,1735,1,-1647,371,-170,-162,164,168,259,1,7,3,1650
198442934,950,1736,1,-1648,315,-170,-162,164,168,258,1,7,3,1650
198443888,954,1737,1,-1649,272,-169,-163,164,168,258,1,7,3,1650
198444876,988,1737,0,-1649,257,-169,-157,164,168,258,1,7,3,1650
198445874,998,1738,1,-1650,262,-169,-163,164,168,257,1,7,3,1650
198446896,1022,1739,1,-1651,285,-168,-162,164,168,256,1,7,3,1650
198447849,953,1739,0,-1651,240,-168,-163,164,168,256,1,7,3,1650
198448884,1035,1740,1,-1652,267,-168,-165,164,168,255,1,7,3,1650
198449843,959,1741,1,-1653,235,-168,-163,164,168,254,1,7,3,1650
198450909,1066,1741,0,-1653,297,-167,-157,164,167,254,1,7,3,1650
198451913,1004,1742,1,-1654,302,-167,-166,164,167,253,1,7,3,1650
198452856,943,1742,0,-1654,235,-167,-158,164,165,253,1,7,3,1650
198453840,984,1743,1,-1655,225,-167,-158,164,165,252,1,7,3,1650
198454894,1054,1744,1,-1656,274,-167,-163,164,162,251,1,7,3,1650
198455868,974,1744,0,-1656,256,-166,-163,159,162,251,1,7,3,1650
198456849,981,1745,1,-1657,233,-166,-165,159,164,250,1,7,3,1650
198457832,983,1745,0,-1657,222,-166,-158,159,164,250,1,7,3,1650
198458887,1055,1746,1,-1658,279,-166,-163,159,164,250,1,7,3,1650
198459835,948,1746,0,-1658,225,-166,-158,159,164,250,1,7,3,1650
198460951,1116,1747,1,-1659,331,-165,-163,159,164,249,1,7,3,1650
198462018,1067,1747,0,-1659,383,-165,-154,159,164,249,1,7,3,1650
198462950,932,1748,1,-1660,327,-165,-162,159,164,248,1,7,3,1650
198463892,942,1749,1,-1661,269,-165,-162,159,164,247,1,7,3,1650
198464872,980,1750,1,-1662,259,-165,-165,159,164,246,1,7,3,1650
198465893,1021,1750,0,-1662,270,-164,-154,159,164,246,1,7,3,1650
198466898,1005,1751,1,-1663,289,-164,-162,159,164,245,1,7,3,1650
198467850,952,1752,1,-1664,238,-164,-163,159,164,244,1,7,3,1650
198468884,1034,1752,0,-1664,268,-164,-157,159,164,244,1,7,3,1650
198469837,953,1753,1,-1665,229,-164,-158,159,164,243,1,7,3,1650
198470911,1074,1754,1,-1666,291,-164,-165,159,164,243,1,7,3,1650
198471933,1022,1755,1,-1667,308,-164,-165,159,164,242,1,7,3,1650
198472840,907,1755,0,-1667,234,-164,-158,159,164,242,1,7,3,1650
198473846,1006,1756,1,-1668,225,-163,-158,159,164,241,1,7,3,1650
198474887,1041,1757,1,-1669,277,-163,-163,159,164,240,1,7,3,1650
198475827,940,1758,1,-1670,220,-163,-166,159,162,239,1,7,3,1650
198476841,1014,1758,0,-1670,223,-163,-158,159,162,239,1,7,3,1650
198477843,1002,1759,1,-1671,224,-163,-158,159,159,238,1,7,3,1650
198478882,1039,1760,1,-1672,270,-163,-165,159,159,237,1,7,3,1650
198479834,952,1760,0,-1672,220,-163,-158,159,156,237,1,7,3,1650
198480950,1116,1760,0,-1672,341,-163,-154,154,156,237,1,7,3,1650
198482027,1077,1761,1,-1673,386,-162,-154,154,159,236,1,7,3,1650
198482950,923,1761,0,-1673,328,-162,-154,154,159,236,1,7,3,1650
198483876,926,1762,1,-1674,268,-162,-154,154,159,236,1,7,3,1650
198484882,1006,1763,1,-1675,259,-161,-157,154,159,235,1,7,3,1650
198485886,1004,1763,0,-1675,265,-161,-155,154,159,235,1,7,3,1650
198486894,1008,1764,1,-1676,281,-161,-154,154,159,234,1,7,3,1650
198487869,975,1765,1,-1677,249,-161,-163,154,159,233,1,7,3,1650
198488882,1013,1765,0,-1677,267,-161,-157,154,159,233,1,7,3,1650
198489849,967,1766,1,-1678,229,-161,-163,154,159,232,1,7,3,1650
198490910,1061,1766,0,-1678,289,-161,-157,154,159,232,1,7,3,1650
198491924,1014,1767,1,-1679,309,-161,-158,154,159,231,1,7,3,1650
198492847,923,1767,0,-1679,233,-161,-158,154,159,231,1,7,3,1650
198493833,986,1768,1,-1680,223,-160,-158,154,159,230,1,7,3,1650
198494891,1058,1768,0,-1680,278,-160,-146,154,159,230,1,7,3,1650
198495837,946,1769,1,-1681,222,-159,-150,154,159,229,1,7,3,1650
198496834,997,1770,1,-1682,223,-159,-158,154,159,229,1,7,3,1650
198497835,1001,1771,1,-1683,224,-159,-158,154,159,228,1,7,3,1650
198498887,1052,1771,0,-1683,270,-159,-155,154,159,228,1,7,3,1650
198499834,947,1772,1,-1684,220,-159,-158,154,159,227,1,7,3,1650
198500956,1122,1773,1,-1685,334,-159,-154,154,156,226,1,7,3,1650
198502006,1050,1774,1,-1686,382,-159,-154,154,156,225,1,7,3,1650
198502929,923,1774,0,-1686,316,-159,-154,154,153,225,1,7,3,1650
198503883,954,1775,1,-1687,268,-158,-154,154,153,224,1,7,3,1650
198504868,985,1775,0,-1687,256,-158,-150,154,153,224,1,7,3,1650
198505895,1027,1776,1,-1688,282,-158,-146,150,154,223,1,7,3,1650
198506924,1029,1777,1,-1689,308,-157,-154,150,154,222,1,7,3,1650
198507854,930,1778,1,-1690,243,-157,-155,150,154,221,1,7,3,1650
198508878,1024,1779,1,-1691,266,-157,-157,150,154,221,1,7,3,1650
198509839,961,1779,0,-1691,232,-157,-155,150,154,221,1,7,3,1650
198510902,1063,1780,1,-1692,291,-157,-157,150,154,220,1,7,3,1650
198511924,1022,1780,0,-1692,313,-157,-158,150,154,220,1,7,3,1650
198512835,911,1781,1,-1693,225,-157,-158,150,154,219,1,7,3,1650
198513840,1005,1781,0,-1693,225,-157,-158,150,154,219,1,7,3,1650
198514900,1060,1782,1,-1694,278,-157,-155,150,154,218,1,7,3,1650
198515841,941,1782,0,-1694,220,-157,-150,150,154,218,1,7,3,1650
198516840,999,1783,1,-1695,224,-157,-158,150,154,217,1,7,3,1650
198517842,1002,1783,0,-1695,223,-157,-150,150,154,217,1,7,3,1650
198518887,1045,1784,1,-1696,268,-157,-155,150,154,216,1,7,3,1650
198519833,946,1784,0,-1696,220,-156,-150,150,154,216,1,7,3,1650
198520943,1110,1785,1,-1697,321,-156,-154,150,154,215,1,7,3,1650
198522012,1069,1786,1,-1698,376,-156,-154,150,154,214,1,7,3,1650
198522929,917,1786,0,-1698,309,-156,-154,150,154,214,1,7,3,1650
198523881,952,1787,1,-1699,267,-156,-154,150,153,214,1,7,3,1650
198524875,994,1787,0,-1699,257,-156,-149,150,153,214,1,7,3,1650
198525871,996,1788,1,-1700,252,-156,-154,150,150,213,1,7,3,1650
198526900,1029,1788,0,-1700,280,-155,-146,150,150,213,1,7,3,1650
198527865,965,1789,1,-1701,253,-155,-146,150,147,212,1,7,3,1650
198528884,1019,1790,1,-1702,267,-155,-149,150,147,211,1,7,3,1650
198529856,972,1791,1,-1703,240,-155,-155,150,150,210,1,7,3,1650
198530917,1061,1792,1,-1704,300,-155,-157,145,150,209,1,7,3,1650
198531936,1019,1792,0,-1704,327,-155,-150,145,150,209,1,7,3,1650
198532837,901,1793,1,-1705,228,-155,-150,145,150,208,1,7,3,1650
198533833,996,1793,0,-1705,223,-154,-150,145,150,208,1,7,3,1650
198534896,1063,1794,1,-1706,278,-154,-154,145,150,207,1,7,3,1650
198535831,935,1795,1,-1707,224,-154,-158,145,150,207,1,7,3,1650
198536843,1012,1796,1,-1708,224,-155,-158,145,150,206,1,7,3,1650
198537845,1002,1796,0,-1708,227,-154,-150,145,150,206,1,7,3,1650
198538891,1046,1797,1,-1709,276,-154,-146,145,150,205,1,7,3,1650
198539838,947,1797,0,-1709,220,-154,-142,145,150,205,1,7,3,1650
198540947,1109,1798,1,-1710,332,-153,-146,145,150,204,1,7,3,1650
198542007,1060,1798,0,-1710,381,-153,-146,145,150,204,1,7,3,1650
198542937,930,1799,1,-1711,323,-153,-146,145,150,203,1,7,3,1650
198543898,961,1799,0,-1711,276,-153,-146,145,150,203,1,7,3,1650
198544875,977,1800,1,-1712,260,-152,-149,145,150,202,1,7,3,1650
198545879,1004,1801,1,-1713,261,-152,-154,145,150,201,1,7,3,1650
198546895,1016,1801,0,-1713,287,-152,-146,145,150,201,1,7,3,1650
198547849,954,1801,0,-1713,239,-152,-146,145,150,201,1,7,3,1650
198548876,1027,1802,1,-1714,267,-152,-149,145,150,200,1,7,3,1650
198549856,980,1802,0,-1714,238,-152,-146,145,150,200,1,7,3,1650
198550892,1036,1803,1,-1715,284,-152,-149,145,150,200,1,7,3,1650
198551910,1018,1804,1,-1716,301,-152,-150,145,150,199,1,7,3,1650
198552857,947,1804,0,-1716,238,-151,-142,145,147,199,1,7,3,1650
198553835,978,1805,1,-1717,224,-151,-150,145,147,198,1,7,3,1650
198554894,1059,1805,0,-1717,277,-151,-146,145,144,198,1,7,3,1650
198555865,971,1806,1,-1718,257,-151,-150,141,144,197,1,7,3,1650
198556850,985,1806,0,-1718,229,-151,-142,141,145,197,1,7,3,1650
198557834,984,1807,1,-1719,224,-151,-150,141,145,196,1,7,3,1650
198558909,1075,1807,0,-1719,283,-150,-138,141,145,196,1,7,3,1650
198559838,929,1808,1,-1720,222,-150,-142,141,145,195,1,7,3,1650
198560954,1116,1808,0,-1720,336,-149,-130,141,145,195,1,7,3,1650
198562009,1055,1809,1,-1721,390,-148,-138,141,145,194,1,7,3,1650
198562941,932,1810,1,-1722,326,-148,-138,141,145,193,1,7,3,1650
198563888,947,1810,0,-1722,272,-148,-138,141,145,193,1,7,3,1650
198564876,988,1811,1,-1723,259,-147,-142,141,145,192,1,7,3,1650
198565885,1009,1812,1,-1724,262,-147,-138,141,145,192,1,7,3,1650
198566897,1012,1812,0,-1724,285,-146,-130,141,145,192,1,7,3,1650
198567852,955,1813,1,-1725,238,-146,-138,141,145,191,1,7,3,1650
198568880,1028,1814,1,-1726,264,-146,-142,141,145,190,1,7,3,1650
198569843,963,1814,0,-1726,233,-146,-138,141,145,190,1,7,3,1650
198570894,1051,1815,1,-1727,285,-145,-142,141,145,189,1,7,3,1650
198571924,1030,1816,1,-1728,308,-145,-142,141,145,188,1,7,3,1650
198572854,930,1816,0,-1728,234,-145,-142,141,145,188,1,7,3,1650
198573842,988,1817,1,-1729,230,-145,-142,141,145,187,1,7,3,1650
198574888,1046,1817,0,-1729,277,-145,-138,141,145,187,1,7,3,1650
198575840,952,1818,1,-1730,222,-145,-142,141,144,186,1,7,3,1650
198576837,997,1818,0,-1730,222,-144,-134,141,144,186,1,7,3,1650
198577834,997,1819,1,-1731,224,-144,-142,141,144,185,1,7,3,1650
198578886,1052,1819,0,-1731,270,-144,-138,141,141,185,1,7,3,1650
198579832,946,1820,1,-1732,220,-144,-142,141,141,185,1,7,3,1650
198580961,1129,1821,1,-1733,340,-144,-146,136,141,184,1,7,3,1650
198582020,1059,1821,0,-1733,386,-144,-138,136,141,184,1,7,3,1650
198582950,930,1822,1,-1734,327,-144,-146,136,141,183,1,7,3,1650
198583892,942,1822,0,-1734,274,-144,-138,136,141,183,1,7,3,1650
198584872,980,1822,0,-1734,258,-143,-134,136,141,183,1,7,3,1650
198585889,1017,1823,1,-1735,266,-143,-138,136,141,182,1,7,3,1650
198586894,1005,1824,1,-1736,285,-143,-146,136,141,181,1,7,3,1650
198587857,963,1824,0,-1736,249,-143,-138,136,141,181,1,7,3,1650
198588880,1023,1824,0,-1736,266,-143,-134,136,141,181,1,7,3,1650
198589838,958,1825,1,-1737,230,-142,-138,136,141,180,1,7,3,1650
198590909,1071,1825,0,-1737,288,-142,-134,136,141,180,1,7,3,1650
198591917,1008,1826,1,-1738,310,-142,-142,136,141,179,1,7,3,1650
198592854,937,1826,0,-1738,233,-142,-135,136,141,179,1,7,3,1650
198593838,984,1827,1,-1739,222,-141,-134,136,141,178,1,7,3,1650
198594893,1055,1828,1,-1740,279,-141,-138,136,141,178,1,7,3,1650
198595845,952,1828,0,-1740,226,-141,-134,136,141,178,1,7,3,1650
198596840,995,1829,1,-1741,223,-141,-134,136,141,177,1,7,3,1650
198597837,997,1829,0,-1741,224,-141,-134,136,141,177,1,7,3,1650
198598878,1041,1830,1,-1742,270,-140,-134,136,141,176,1,7,3,1650
198599837,959,1830,0,-1742,220,-140,-126,136,141,176,1,7,3,1650
198600940,1103,1831,1,-1743,328,-139,-130,136,138,175,1,7,3,1650
198602010,1070,1832,1,-1744,372,-139,-130,136,138,174,1,7,3,1650
198602929,919,1833,1,-1745,316,-139,-138,136,134,173,1,7,3,1650
198603879,950,1833,0,-1745,271,-139,-130,136,134,173,1,7,3,1650
198604867,988,1834,1,-1746,254,-138,-134,136,136,172,1,7,3,1650
198605910,1043,1834,0,-1746,294,-138,-130,132,136,172,1,7,3,1650
198606931,1021,1835,1,-1747,316,-138,-138,132,136,171,1,7,3,1650
198607857,926,1836,1,-1748,244,-138,-138,132,136,171,1,7,3,1650
198608888,1031,1836,0,-1748,270,-138,-138,132,136,171,1,7,3,1650
198609840,952,1837,1,-1749,230,-138,-138,132,136,170,1,7,3,1650
198610899,1059,1837,0,-1749,289,-138,-134,132,136,170,1,7,3,1650
198611936,1037,1838,1,-1750,315,-138,-134,132,136,169,1,7,3,1650
198612834,898,1838,0,-1750,226,-138,-135,132,136,169,1,7,3,1650
198613840,1006,1839,1,-1751,226,-137,-134,132,136,168,1,7,3,1650
198614882,1042,1839,0,-1751,273,-138,-138,132,136,168,1,7,3,1650
198615832,950,1839,0,-1751,220,-137,-134,132,136,168,1,7,3,1650
198616832,1000,1840,1,-1752,224,-137,-134,132,136,167,1,7,3,1650
198617842,1010,1841,1,-1753,222,-137,-134,132,136,166,1,7,3,1650
198618887,1045,1841,0,-1753,268,-137,-138,132,136,166,1,7,3,1650
198619840,953,1842,1,-1754,220,-137,-138,132,136,165,1,7,3,1650
198620949,1109,1842,0,-1754,326,-137,-138,132,136,165,1,7,3,1650
198621999,1050,1843,1,-1755,387,-137,-138,132,136,164,1,7,3,1650
198622910,911,1843,0,-1755,302,-137,-138,132,134,164,1,7,3,1650
198623877,967,1843,0,-1755,263,-137,-130,132,134,164,1,7,3,1650
198624880,1003,1844,1,-1756,261,-137,-134,132,134,163,1,7,3,1650
198625870,990,1844,0,-1756,249,-137,-130,132,131,163,1,7,3,1650
198626906,1036,1845,1,-1757,288,-136,-130,132,131,163,1,7,3,1650
198627854,948,1845,0,-1757,248,-136,-130,132,132,163,1,7,3,1650
198628888,1034,1846,1,-1758,267,-136,-130,132,132,162,1,7,3,1650
198629848,960,1846,0,-1758,242,-136,-130,132,132,162,1,7,3,1650
198630916,1068,1847,1,-1759,306,-136,-134,128,132,161,1,7,3,1650
198631930,1014,1847,0,-1759,321,-135,-126,128,132,161,1,7,3,1650
198632841,911,1848,1,-1760,229,-135,-127,128,132,160,1,7,3,1650
198633839,998,1848,0,-1760,223,-134,-118,128,132,160,1,7,3,1650
198634897,1058,1849,1,-1761,287,-134,-122,128,132,159,1,7,3,1650
198635833,936,1849,0,-1761,226,-133,-118,128,132,159,1,7,3,1650
198636832,999,1850,1,-1762,224,-133,-126,128,132,158,1,7,3,1650
198637831,999,1851,1,-1763,223,-133,-126,128,132,157,1,7,3,1650
198638892,1061,1851,0,-1763,276,-132,-122,128,132,157,1,7,3,1650
198639831,939,1852,1,-1764,223,-132,-126,128,132,156,1,7,3,1650
198640951,1120,1852,0,-1764,333,-132,-122,128,132,156,1,7,3,1650
198642010,1059,1853,1,-1765,373,-131,-122,128,132,156,1,7,3,1650
198642935,925,1853,0,-1765,313,-131,-122,128,132,156,1,7,3,1650
198643887,952,1854,1,-1766,274,-130,-122,128,132,155,1,7,3,1650
198644872,985,1855,1,-1767,256,-130,-126,128,132,154,1,7,3,1650
198645871,999,1855,0,-1767,258,-130,-130,128,132,154,1,7,3,1650
198646900,1029,1856,1,-1768,284,-130,-130,128,132,153,1,7,3,1650
198647852,952,1857,1,-1769,245,-130,-130,128,132,152,1,7,3,1650
198648880,1028,1857,0,-1769,269,-130,-126,128,132,152,1,7,3,1650
198649858,978,1858,1,-1770,246,-130,-130,128,132,151,1,7,3,1650
198650909,1051,1858,0,-1770,288,-130,-126,128,132,151,1,7,3,1650
198651931,1022,1859,1,-1771,316,-130,-134,128,131,150,1,7,3,1650
198652845,914,1859,0,-1771,228,-130,-127,128,131,150,1,7,3,1650
198653841,996,1860,1,-1772,223,-130,-134,128,128,149,1,7,3,1650
198654880,1039,1860,0,-1772,273,-130,-130,128,128,149,1,7,3,1650
198655860,980,1861,1,-1773,252,-130,-134,123,128,149,1,7,3,1650
198656842,982,1861,0,-1773,232,-130,-134,123,124,149,1,7,3,1650
198657841,999,1861,0,-1773,223,-130,-126,123,124,149,1,7,3,1650
198658888,1047,1862,1,-1774,279,-130,-130,123,127,148,1,7,3,1650
198659833,945,1862,0,-1774,225,-130,-126,123,127,148,1,7,3,1650
198660958,1125,1863,1,-1775,337,-130,-130,123,127,147,1,7,3,1650
198662000,1042,1864,1,-1776,388,-130,-138,123,127,146,1,7,3,1650
198662934,934,1864,0,-1776,320,-130,-130,123,127,146,1,7,3,1650
198663893,959,1864,0,-1776,271,-130,-130,123,127,146,1,7,3,1650
198664868,975,1865,1,-1777,255,-131,-134,123,127,145,1,7,3,1650
198665882,1014,1865,0,-1777,263,-130,-130,123,127,145,1,7,3,1650
198666904,1022,1865,0,-1777,285,-130,-122,123,127,145,1,7,3,1650
198667860,956,1866,1,-1778,247,-130,-122,123,127,144,1,7,3,1650
198668871,1011,1867,1,-1779,264,-130,-126,123,127,143,1,7,3,1650
198669858,987,1867,0,-1779,241,-129,-122,123,127,143,1,7,3,1650
198670897,1039,1868,1,-1780,284,-129,-126,123,127,142,1,7,3,1650
198671937,1040,1868,0,-1780,315,-129,-126,123,127,142,1,7,3,1650
198672841,904,1869,1,-1781,227,-129,-127,123,127,142,1,7,3,1650
198673843,1002,1869,0,-1781,222,-129,-126,123,127,142,1,7,3,1650
198674897,1054,1870,1,-1782,279,-129,-122,123,127,141,1,7,3,1650
198675827,930,1871,1,-1783,220,-129,-126,123,127,140,1,7,3,1650
198676839,1012,1871,0,-1783,222,-128,-126,123,127,140,1,7,3,1650
198677838,999,1872,1,-1784,224,-128,-126,123,127,139,1,7,3,1650
198678877,1039,1872,0,-1784,267,-128,-118,123,124,139,1,7,3,1650
198679834,957,1873,1,-1785,220,-128,-126,123,124,138,1,7,3,1650
198680959,1125,1873,0,-1785,338,-128,-122,118,120,138,1,7,3,1650
198682013,1054,1874,1,-1786,386,-127,-122,118,120,137,1,7,3,1650
198682942,929,1874,0,-1786,331,-127,-122,118,120,137,1,7,3,1650
198683881,939,1875,1,-1787,265,-127,-122,118,123,136,1,7,3,1650
198684877,996,1876,1,-1788,261,-127,-126,118,123,135,1,7,3,1650
198685878,1001,1876,0,-1788,260,-127,-122,118,123,135,1,7,3,1650
198686909,1031,1877,1,-1789,290,-127,-130,118,123,134,1,7,3,1650
198687848,939,1877,0,-1789,238,-127,-130,118,123,134,1,7,3,1650
198688879,1031,1878,1,-1790,267,-127,-134,118,123,134,1,7,3,1650
198689843,964,1878,0,-1790,226,-127,-130,118,123,134,1,7,3,1650
198690914,1071,1879,1,-1791,294,-128,-134,118,123,133,1,7,3,1650
198691922,1008,1879,0,-1791,307,-128,-126,118,123,133,1,7,3,1650
198692851,929,1880,1,-1792,236,-128,-127,118,123,132,1,7,3,1650
198693837,986,1880,0,-1792,225,-127,-126,118,123,132,1,7,3,1650
198694888,1051,1880,0,-1792,276,-127,-122,118,123,132,1,7,3,1650
198695833,945,1880,0,-1792,224,-127,-118,118,123,132,1,7,3,1650
198696833,1000,1881,1,-1793,224,-127,-126,118,123,131,1,7,3,1650
198697828,995,1881,0,-1793,223,-127,-126,118,123,131,1,7,3,1650
198698885,1057,1882,1,-1794,268,-127,-122,118,120,130,1,7,3,1650
198699829,944,1882,0,-1794,222,-126,-118,118,120,130,1,7,3,1650
198700936,1107,1882,0,-1794,327,-126,-114,118,120,130,1,7,3,1650
198701989,1053,1883,1,-1795,372,-126,-122,118,117,129,1,7,3,1650
198702917,928,1884,1,-1796,307,-126,-122,118,117,128,1,7,3,1650
198703881,964,1884,0,-1796,272,-125,-122,118,118,128,1,7,3,1650
198704878,997,1884,0,-1796,260,-125,-118,118,118,128,1,7,3,1650
198705884,1006,1885,1,-1797,274,-125,-114,114,118,127,1,7,3,1650
198706926,1042,1885,0,-1797,311,-124,-114,114,118,127,1,7,3,1650
198707856,930,1886,1,-1798,247,-124,-114,114,118,127,1,7,3,1650
198708879,1023,1886,0,-1798,268,-123,-114,114,118,127,1,7,3,1650
198709842,963,1887,1,-1799,235,-123,-114,114,118,126,1,7,3,1650
198710914,1072,1887,0,-1799,292,-123,-110,114,118,126,1,7,3,1650
198711927,1013,1887,0,-1799,315,-122,-110,114,118,126,1,7,3,1650
198712847,920,1888,1,-1800,227,-122,-111,114,118,125,1,7,3,1650
198713833,986,1888,0,-1800,226,-121,-111,114,118,125,1,7,3,1650
198714893,1060,1889,1,-1801,275,-121,-106,114,118,124,1,7,3,1650
198715837,944,1889,0,-1801,222,-120,-103,114,118,124,1,7,3,1650
198716838,1001,1890,1,-1802,224,-120,-110,114,118,123,1,7,3,1650
198717837,999,1891,1,-1803,223,-119,-111,114,118,122,1,7,3,1650
198718888,1051,1891,0,-1803,268,-119,-106,114,118,122,1,7,3,1650
198719838,950,1892,1,-1804,225,-118,-110,114,118,121,1,7,3,1650
198720943,1105,1892,0,-1804,321,-118,-106,114,118,121,1,7,3,1650
198722002,1059,1893,1,-1805,371,-118,-114,114,118,120,1,7,3,1650
198722927,925,1893,0,-1805,311,-117,-106,114,118,120,1,7,3,1650
198723879,952,1894,1,-1806,267,-117,-114,114,118,120,1,7,3,1650
198724876,997,1895,1,-1807,260,-117,-118,114,118,119,1,7,3,1650
198725868,992,1895,0,-1807,250,-117,-122,114,117,119,1,7,3,1650
198726911,1043,1895,0,-1807,288,-117,-114,114,117,119,1,7,3,1650
198727869,958,1896,1,-1808,251,-117,-122,114,112,118,1,7,3,1650
198728875,1006,1896,0,-1808,267,-117,-118,114,112,118,1,7,3,1650
198729859,984,1897,1,-1809,241,-117,-122,114,112,117,1,7,3,1650
198730923,1064,1897,0,-1809,304,-118,-118,108,113,117,1,7,3,1650
198731934,1011,1898,1,-1810,313,-118,-126,108,113,116,1,7,3,1650
198732851,917,1898,0,-1810,230,-118,-119,108,113,116,1,7,3,1650
198733835,984,1899,1,-1811,223,-118,-118,108,113,115,1,7,3,1650
198734891,1056,1899,0,-1811,276,-118,-122,108,113,115,1,7,3,1650
198735845,954,1900,1,-1812,229,-118,-126,108,113,114,1,7,3,1650
198736829,984,1900,0,-1812,222,-118,-118,108,113,114,1,7,3,1650
198737845,1016,1900,0,-1812,224,-118,-118,108,113,114,1,7,3,1650
198738891,1046,1901,1,-1813,274,-119,-122,108,113,113,1,7,3,1650
198739838,947,1901,0,-1813,224,-119,-118,108,113,113,1,7,3,1650
198740948,1110,1901,0,-1813,331,-118,-114,108,113,113,1,7,3,1650
198741994,1046,1902,1,-1814,382,-118,-122,108,113,113,1,7,3,1650
198742938,944,1902,0,-1814,319,-118,-114,108,113,113,1,7,3,1650
198743888,950,1902,0,-1814,270,-118,-114,108,113,113,1,7,3,1650
198744867,979,1903,1,-1815,256,-118,-118,108,113,112,1,7,3,1650
198745879,1012,1903,0,-1815,259,-118,-114,108,113,112,1,7,3,1650
198746906,1027,1904,1,-1816,287,-118,-114,108,113,111,1,7,3,1650
198747856,950,1904,0,-1816,250,-117,-106,108,113,111,1,7,3,1650
198748877,1021,1904,0,-1816,264,-117,-102,108,113,111,1,7,3,1650
198749853,976,1905,1,-1817,245,-116,-106,108,113,110,1,7,3,1650
198750892,1039,1906,1,-1818,284,-116,-110,108,113,109,1,7,3,1650
198751920,1028,1906,0,-1818,310,-116,-110,108,113,109,1,7,3,1650
198752852,932,1906,0,-1818,232,-115,-103,108,112,109,1,7,3,1650
198753836,984,1907,1,-1819,225,-115,-111,108,112,108,1,7,3,1650
198754889,1053,1907,0,-1819,276,-114,-98,108,112,108,1,7,3,1650
198755869,980,1908,1,-1820,256,-114,-106,104,109,107,1,7,3,1650
198756838,969,1908,0,-1820,228,-114,-102,104,109,107,1,7,3,1650
198757835,997,1909,1,-1821,221,-114,-111,104,109,106,1,7,3,1650
198758885,1050,1909,0,-1821,278,-113,-106,104,104,106,1,7,3,1650
198759844,959,1910,1,-1822,225,-113,-110,104,104,105,1,7,3,1650
198760950,1106,1910,0,-1822,335,-113,-106,104,108,105,1,7,3,1650
198762012,1062,1911,1,-1823,388,-112,-106,104,108,105,1,7,3,1650
198762942,930,1911,0,-1823,325,-112,-105,104,108,105,1,7,3,1650
198763879,937,1912,1,-1824,269,-112,-106,104,108,104,1,7,3,1650
198764868,989,1912,0,-1824,259,-112,-102,104,108,104,1,7,3,1650
198765884,1016,1913,1,-1825,266,-111,-106,104,108,103,1,7,3,1650
198766912,1028,1913,0,-1825,292,-111,-106,104,108,103,1,7,3,1650
