us,dt_us,raw,delta,counts,i2c_us,omega,window,cmd,fas,remaining,flags,state,stage,current_ma
1263820219,1046,4033,0,-204649,272,0,0,56,0,0,1,8,4,1100
1263821264,1045,4033,0,-204649,314,0,0,56,0,0,1,8,4,1100
1263822295,1031,4033,0,-204649,346,0,0,56,0,0,1,8,4,1100
1263823243,948,4033,0,-204649,275,0,0,56,0,0,1,8,4,1100
1263824208,965,4033,0,-204649,259,0,0,56,0,0,1,8,4,1100
1263825233,1025,4033,0,-204649,272,0,0,56,0,0,1,8,4,1100
1263826217,984,4032,-1,-204648,270,0,8,56,0,0,1,8,4,1100
1263827216,999,4033,1,-204649,264,0,0,56,0,0,1,8,4,1100
1263828218,1002,4032,-1,-204648,259,0,8,56,0,0,1,8,4,1100
1263829216,998,4032,0,-204648,265,1,8,56,0,0,1,8,4,1100
1263830228,1012,4033,1,-204649,277,1,0,56,0,0,1,8,4,1100
1263831226,998,4032,-1,-204648,265,1,8,56,0,0,1,8,4,1100
1263832245,1019,4032,0,-204648,293,1,8,56,0,0,1,8,4,1100
1263833191,946,4032,0,-204648,231,1,8,56,0,0,1,8,4,1100
1263834188,997,4032,0,-204648,232,2,8,56,0,0,1,8,4,1100
1263835180,992,4032,0,-204648,227,2,8,56,0,0,1,8,4,1100
1263836184,1004,4032,0,-204648,226,2,8,56,0,0,1,8,4,1100
1263837187,1003,4032,0,-204648,226,2,8,56,0,0,1,8,4,1100
1263838179,992,4032,0,-204648,231,3,8,56,0,0,1,8,4,1100
1263839185,1006,4032,0,-204648,226,3,8,56,0,0,1,8,4,1100
1263840216,1031,4032,0,-204648,262,3,8,56,0,0,1,8,4,1100
1263841272,1056,4032,0,-204648,318,3,8,56,0,0,1,8,4,1100
1263842291,1019,4032,0,-204648,344,3,8,56,0,0,1,8,4,1100
1263843247,956,4032,0,-204648,287,4,8,56,0,0,1,8,4,1100
1263844224,977,4032,0,-204648,260,4,8,56,0,0,1,8,4,1100
1263845223,999,4032,0,-204648,262,4,8,56,0,0,1,8,4,1100
1263846223,1000,4032,0,-204648,266,4,8,56,0,0,1,8,4,1100
1263847219,996,4032,0,-204648,264,4,8,56,0,0,1,8,4,1100
1263848207,988,4032,0,-204648,261,4,8,56,0,0,1,8,4,1100
1263849221,1014,4032,0,-204648,264,5,8,56,0,0,1,8,4,1100
1263850227,1006,4032,0,-204648,268,5,8,56,0,0,1,8,4,1100
1263851227,1000,4032,0,-204648,276,5,8,56,0,0,1,8,4,1100
1263852234,1007,4032,0,-204648,288,5,8,56,0,0,1,8,4,1100
1263853184,950,4032,0,-204648,228,5,8,56,0,0,1,8,4,1100
1263854189,1005,4032,0,-204648,236,5,8,56,0,0,1,8,4,1100
1263855184,995,4032,0,-204648,226,5,8,56,0,0,1,8,4,1100
1263856187,1003,4032,0,-204648,226,5,8,56,0,0,1,8,4,1100
1263857174,987,4032,0,-204648,226,5,0,56,0,0,1,8,4,1100
1263858185,1011,4032,0,-204648,232,5,8,56,0,0,1,8,4,1100
1263859174,989,4032,0,-204648,225,5,0,56,0,0,1,8,4,1100
1263860214,1040,4032,0,-204648,267,5,0,56,0,0,1,8,4,1100
1263861273,1059,4032,0,-204648,323,5,0,56,0,0,1,8,4,1100
1263862306,1033,4032,0,-204648,347,4,0,56,0,0,1,8,4,1100
1263863244,938,4032,0,-204648,286,4,0,56,0,0,1,8,4,1100
1263864222,978,4032,0,-204648,263,4,0,56,0,0,1,8,4,1100
1263865215,993,4032,0,-204648,262,4,0,56,0,0,1,8,4,1100
1263866221,1006,4032,0,-204648,273,4,0,56,0,0,1,8,4,1100
1263867217,996,4032,0,-204648,265,4,0,56,0,0,1,8,4,1100
1263868208,991,4032,0,-204648,261,4,0,56,0,0,1,8,4,1100
1263869220,1012,4032,0,-204648,264,3,0,56,0,0,1,8,4,1100
1263870229,1009,4032,0,-204648,270,3,0,56,0,0,1,8,4,1100
1263871226,997,4032,0,-204648,269,3,0,56,0,0,1,8,4,1100
1263872237,1011,4032,0,-204648,287,3,0,56,0,0,1,8,4,1100
1263873186,949,4032,0,-204648,230,3,0,56,0,0,1,8,4,1100
1263874188,1002,4032,0,-204648,233,3,0,56,0,0,1,8,4,1100
1263875178,990,4032,0,-204648,226,3,0,56,0,0,1,8,4,1100
1263876181,1003,4032,0,-204648,226,3,0,56,0,0,1,8,4,1100
1263877184,1003,4032,0,-204648,226,2,0,56,0,0,1,8,4,1100
1263878178,994,4032,0,-204648,231,2,0,56,0,0,1,8,4,1100
1263879184,1006,4032,0,-204648,226,2,0,56,0,0,1,8,4,1100
1263880219,1035,4032,0,-204648,265,2,0,56,0,0,1,8,4,1100
1263881265,1046,4032,0,-204648,316,2,0,56,0,0,1,8,4,1100
1263882315,1050,4032,0,-204648,348,2,0,56,0,0,1,8,4,1100
1263883250,935,4032,0,-204648,276,2,0,56,0,0,1,8,4,1100
1263884222,972,4032,0,-204648,262,2,0,56,0,0,1,8,4,1100
1263885225,1003,4032,0,-204648,264,2,0,56,0,0,1,8,4,1100
1263886220,995,4032,0,-204648,263,2,0,56,0,0,1,8,4,1100
1263887218,998,4032,0,-204648,264,2,0,56,0,0,1,8,4,1100
1263888210,992,4032,0,-204648,263,2,0,56,0,0,1,8,4,1100
1263889224,1014,4032,0,-204648,262,2,0,56,0,0,1,8,4,1100
1263890234,1010,4032,0,-204648,267,1,0,56,0,0,1,8,4,1100
1263891222,988,4032,0,-204648,271,1,0,56,0,0,1,8,4,1100
1263892249,1027,4032,0,-204648,290,1,0,56,0,0,1,8,4,1100
1263893188,939,4032,0,-204648,230,1,0,56,0,0,1,8,4,1100
1263894190,1002,4032,0,-204648,233,1,0,56,0,0,1,8,4,1100
1263895181,991,4032,0,-204648,226,1,0,56,0,0,1,8,4,1100
1263896184,1003,4032,0,-204648,226,1,0,56,0,0,1,8,4,1100
1263897187,1003,4032,0,-204648,226,1,0,56,0,0,1,8,4,1100
1263898180,993,4032,0,-204648,232,1,0,56,0,0,1,8,4,1100
1263899185,1005,4032,0,-204648,226,1,0,56,0,0,1,8,4,1100
1263900222,1037,4032,0,-204648,264,1,0,56,0,0,1,8,4,1100
1263901275,1053,4032,0,-204648,325,1,0,56,0,0,1,8,4,1100
1263902297,1022,4032,0,-204648,342,1,0,56,0,0,1,8,4,1100
1263903242,945,4032,0,-204648,286,1,0,56,0,0,1,8,4,1100
1263904221,979,4032,0,-204648,263,1,0,56,0,0,1,8,4,1100
1263905208,987,4032,0,-204648,255,1,0,56,0,0,1,8,4,1100
1263906226,1018,4032,0,-204648,266,1,0,56,0,0,1,8,4,1100
1263907216,990,4032,0,-204648,258,1,0,56,0,0,1,8,4,1100
1263908217,1001,4032,0,-204648,261,1,0,56,0,0,1,8,4,1100
1263909215,998,4032,0,-204648,266,1,0,56,0,0,1,8,4,1100
1263910228,1013,4032,0,-204648,277,1,0,56,0,0,1,8,4,1100
1263911217,989,4032,0,-204648,264,1,0,56,0,0,1,8,4,1100
1263912248,1031,4032,0,-204648,296,1,0,56,0,0,1,8,4,1100
1263913181,933,4032,0,-204648,229,1,0,56,0,0,1,8,4,1100
1263914182,1001,4032,0,-204648,234,1,0,56,0,0,1,8,4,1100
1263915188,1006,4032,0,-204648,227,1,0,56,0,0,1,8,4,1100
1263916174,986,4032,0,-204648,225,1,0,56,0,0,1,8,4,1100
1263917177,1003,4032,0,-204648,226,1,0,56,0,0,1,8,4,1100
1263918191,1014,4032,0,-204648,230,0,0,56,0,0,1,8,4,1100
1263919182,991,4032,0,-204648,227,0,0,56,0,0,1,8,4,1100
1263920214,1032,4032,0,-204648,263,0,0,56,0,0,1,8,4,1100
1263921268,1054,4032,0,-204648,320,0,0,56,0,0,1,8,4,1100
1263922293,1025,4032,0,-204648,342,0,0,56,0,0,1,8,4,1100
1263923251,958,4032,0,-204648,278,0,0,56,0,0,1,8,4,1100
1263924209,958,4032,0,-204648,262,0,0,56,0,0,1,8,4,1100
1263925228,1019,4032,0,-204648,266,0,0,56,0,0,1,8,4,1100
1263926233,1005,4032,0,-204648,268,0,0,56,0,0,1,8,4,1100
1263927215,982,4032,0,-204648,268,0,0,56,0,0,1,8,4,1100
1263928215,1000,4032,0,-204648,264,0,0,56,0,0,1,8,4,1100
1263929214,999,4032,0,-204648,265,0,0,56,0,0,1,8,4,1100
1263930228,1014,4032,0,-204648,280,0,0,56,0,0,1,8,4,1100
1263931218,990,4032,0,-204648,265,0,0,56,0,0,1,8,4,1100
1263932244,1026,4032,0,-204648,295,0,0,56,0,0,1,8,4,1100
1263933185,941,4032,0,-204648,229,0,0,56,0,0,1,8,4,1100
1263934185,1000,4032,0,-204648,232,0,0,56,0,0,1,8,4,1100
1263935175,990,4032,0,-204648,227,0,0,56,0,0,1,8,4,1100
1263936181,1006,4032,0,-204648,226,0,0,56,0,0,1,8,4,1100
1263937184,1003,4033,1,-204649,226,0,-8,56,0,0,1,8,4,1100
1263938177,993,4033,0,-204649,230,0,-8,56,0,0,1,8,4,1100
1263939185,1008,4033,0,-204649,227,-1,-8,56,0,0,1,8,4,1100
1263940221,1036,4033,0,-204649,265,-1,-8,56,0,0,1,8,4,1100
1263941273,1052,4033,0,-204649,323,-1,-8,56,0,0,1,8,4,1100
1263942306,1033,4033,0,-204649,350,-2,-8,56,0,0,1,8,4,1100
1263943229,923,4033,0,-204649,279,-2,-8,56,0,0,1,8,4,1100
1263944222,993,4033,0,-204649,264,-2,-8,56,0,0,1,8,4,1100
1263945199,977,4033,0,-204649,250,-2,-8,56,0,0,1,8,4,1100
1263946221,1022,4033,0,-204649,274,-3,-8,56,0,0,1,8,4,1100
1263947212,991,4033,0,-204649,262,-3,-8,56,0,0,1,8,4,1100
1263948227,1015,4033,0,-204649,265,-3,-8,56,0,0,1,8,4,1100
1263949213,986,4032,-1,-204648,258,-3,0,56,0,0,1,8,4,1100
1263950232,1019,4033,1,-204649,277,-3,-8,56,0,0,1,8,4,1100
1263951214,982,4033,0,-204649,265,-3,-8,56,0,0,1,8,4,1100
1263952241,1027,4033,0,-204649,289,-3,-8,56,0,0,1,8,4,1100
1263953190,949,4033,0,-204649,230,-4,-8,56,0,0,1,8,4,1100
1263954188,998,4032,-1,-204648,233,-3,0,56,0,0,1,8,4,1100
1263955178,990,4032,0,-204648,226,-3,0,56,0,0,1,8,4,1100
1263956181,1003,4032,0,-204648,226,-3,0,56,0,0,1,8,4,1100
1263957184,1003,4033,1,-204649,226,-3,-8,56,0,0,1,8,4,1100
1263958179,995,4033,0,-204649,232,-4,-8,56,0,0,1,8,4,1100
1263959184,1005,4033,0,-204649,226,-4,-8,56,0,0,1,8,4,1100
1263960219,1035,4033,0,-204649,266,-4,-8,56,0,0,1,8,4,1100
1263961271,1052,4033,0,-204649,321,-4,-8,56,0,0,1,8,4,1100
1263962306,1035,4033,0,-204649,341,-4,-8,56,0,0,1,8,4,1100
1263963245,939,4033,0,-204649,279,-4,-8,56,0,0,1,8,4,1100
1263964216,971,4033,0,-204649,260,-5,-8,56,0,0,1,8,4,1100
1263965207,991,4033,0,-204649,257,-5,-8,56,0,0,1,8,4,1100
1263966219,1012,4033,0,-204649,266,-5,-8,56,0,0,1,8,4,1100
1263967210,991,4033,0,-204649,261,-5,0,56,0,0,1,8,4,1100
1263968213,1003,4033,0,-204649,262,-4,0,56,0,0,1,8,4,1100
1263969221,1008,4033,0,-204649,261,-4,0,56,0,0,1,8,4,1100
1263970232,1011,4033,0,-204649,274,-4,0,56,0,0,1,8,4,1100
1263971230,998,4033,0,-204649,270,-4,0,56,0,0,1,8,4,1100
1263972245,1015,4033,0,-204649,289,-4,0,56,0,0,1,8,4,1100
1263973175,930,4033,0,-204649,227,-4,0,56,0,0,1,8,4,1100
1263974194,1019,4033,0,-204649,237,-3,0,56,0,0,1,8,4,1100
1263975185,991,4033,0,-204649,226,-3,0,56,0,0,1,8,4,1100
1263976172,987,4033,0,-204649,226,-3,0,56,0,0,1,8,4,1100
1263977175,1003,4033,0,-204649,226,-3,0,56,0,0,1,8,4,1100
1263978186,1011,4033,0,-204649,232,-3,0,56,0,0,1,8,4,1100
1263979174,988,4033,0,-204649,225,-3,0,56,0,0,1,8,4,1100
1263980231,1057,4033,0,-204649,263,-3,-8,56,0,0,1,8,4,1100
1263981288,1057,4033,0,-204649,323,-3,0,56,0,0,1,8,4,1100
1263982311,1023,4033,0,-204649,347,-3,0,56,0,0,1,8,4,1100
1263983242,931,4033,0,-204649,285,-3,0,56,0,0,1,8,4,1100
1263984212,970,4033,0,-204649,262,-3,-8,56,0,0,1,8,4,1100
1263985206,994,4033,0,-204649,257,-3,-8,56,0,0,1,8,4,1100
1263986218,1012,4033,0,-204649,265,-3,-8,56,0,0,1,8,4,1100
1263987217,999,4033,0,-204649,266,-3,0,56,0,0,1,8,4,1100
1263988209,992,4033,0,-204649,261,-3,0,56,0,0,1,8,4,1100
1263989222,1013,4033,0,-204649,264,-3,0,56,0,0,1,8,4,1100
1263990231,1009,4033,0,-204649,272,-3,0,56,0,0,1,8,4,1100
1263991224,993,4033,0,-204649,266,-3,0,56,0,0,1,8,4,1100
1263992243,1019,4033,0,-204649,287,-3,0,56,0,0,1,8,4,1100
1263993189,946,4033,0,-204649,230,-3,0,56,0,0,1,8,4,1100
1263994190,1001,4033,0,-204649,235,-2,0,56,0,0,1,8,4,1100
1263995181,991,4033,0,-204649,226,-2,0,56,0,0,1,8,4,1100
1263996184,1003,4033,0,-204649,226,-2,0,56,0,0,1,8,4,1100
1263997187,1003,4033,0,-204649,226,-2,0,56,0,0,1,8,4,1100
1263998180,993,4033,0,-204649,232,-2,0,56,0,0,1,8,4,1100
1263999185,1005,4033,0,-204649,226,-2,0,56,0,0,1,8,4,1100
1264000218,1033,4033,0,-204649,264,-2,0,56,0,0,1,8,4,1100
1264001288,1070,4033,0,-204649,323,-2,0,56,0,0,1,8,4,1100
1264002302,1014,4033,0,-204649,344,-2,0,56,0,0,1,8,4,1100
1264003248,946,4033,0,-204649,279,-2,0,56,0,0,1,8,4,1100
1264004222,974,4033,0,-204649,260,-2,0,56,0,0,1,8,4,1100
1264005205,983,4033,0,-204649,256,-2,0,56,0,0,1,8,4,1100
1264006219,1014,4033,0,-204649,269,-1,0,56,0,0,1,8,4,1100
1264007212,993,4033,0,-204649,261,-1,0,56,0,0,1,8,4,1100
1264008222,1010,4033,0,-204649,263,-1,0,56,0,0,1,8,4,1100
1264009212,990,4033,0,-204649,263,-1,0,56,0,0,1,8,4,1100
1264010231,1019,4033,0,-204649,283,-1,0,56,0,0,1,8,4,1100
1264011213,982,4033,0,-204649,267,-1,0,56,0,0,1,8,4,1100
1264012252,1039,4033,0,-204649,293,-1,0,56,0,0,1,8,4,1100
1264013176,924,4033,0,-204649,229,-1,0,56,0,0,1,8,4,1100
1264014195,1019,4033,0,-204649,236,-1,0,56,0,0,1,8,4,1100
1264015187,992,4033,0,-204649,227,-1,0,56,0,0,1,8,4,1100
1264016174,987,4033,0,-204649,226,-1,0,56,0,0,1,8,4,1100
1264017177,1003,4033,0,-204649,226,-1,0,56,0,0,1,8,4,1100
1264018191,1014,4033,0,-204649,230,-1,0,56,0,0,1,8,4,1100
1264019182,991,4033,0,-204649,227,-1,0,56,0,0,1,8,4,1100
1264020219,1037,4033,0,-204649,265,-1,0,56,0,0,1,8,4,1100
1264021282,1063,4033,0,-204649,317,-1,0,56,0,0,1,8,4,1100
1264022301,1019,4033,0,-204649,344,-1,0,56,0,0,1,8,4,1100
1264023246,945,4033,0,-204649,285,-1,0,56,0,0,1,8,4,1100
1264024225,979,4033,0,-204649,261,-1,0,56,0,0,1,8,4,1100
1264025205,980,4033,0,-204649,252,-1,0,56,0,0,1,8,4,1100
1264026217,1012,4033,0,-204649,265,-1,0,56,0,0,1,8,4,1100
1264027208,991,4033,0,-204649,262,-1,0,56,0,0,1,8,4,1100
1264028215,1007,4033,0,-204649,260,-1,0,56,0,0,1,8,4,1100
1264029225,1010,4033,0,-204649,264,-1,0,56,0,0,1,8,4,1100
1264030235,1010,4033,0,-204649,271,-1,0,56,0,0,1,8,4,1100
1264031236,1001,4033,0,-204649,274,-1,0,56,0,0,1,8,4,1100
1264032238,1002,4033,0,-204649,290,-1,0,56,0,0,1,8,4,1100
1264033178,940,4033,0,-204649,228,-1,0,56,0,0,1,8,4,1100
1264034198,1020,4033,0,-204649,238,0,0,56,0,0,1,8,4,1100
1264035173,975,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264036177,1004,4033,0,-204649,225,0,0,56,0,0,1,8,4,1100
1264037181,1004,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264038179,998,4033,0,-204649,232,0,0,56,0,0,1,8,4,1100
1264039184,1005,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264040215,1031,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264041281,1066,4033,0,-204649,319,0,0,56,0,0,1,8,4,1100
1264042289,1008,4033,0,-204649,339,0,0,56,0,0,1,8,4,1100
1264043237,948,4033,0,-204649,281,0,0,56,0,0,1,8,4,1100
1264044207,970,4033,0,-204649,260,0,0,56,0,0,1,8,4,1100
1264045224,1017,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264046227,1003,4033,0,-204649,270,0,0,56,0,0,1,8,4,1100
1264047225,998,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264048213,988,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264049213,1000,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264050229,1016,4033,0,-204649,276,0,0,56,0,0,1,8,4,1100
1264051224,995,4033,0,-204649,270,0,0,56,0,0,1,8,4,1100
1264052235,1011,4033,0,-204649,288,0,0,56,0,0,1,8,4,1100
1264053187,952,4033,0,-204649,228,0,0,56,0,0,1,8,4,1100
1264054193,1006,4033,0,-204649,236,0,0,56,0,0,1,8,4,1100
1264055184,991,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264056187,1003,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264057173,986,4033,0,-204649,225,0,0,56,0,0,1,8,4,1100
1264058184,1011,4033,0,-204649,232,0,0,56,0,0,1,8,4,1100
1264059173,989,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264060237,1064,4033,0,-204649,268,0,0,56,0,0,1,8,4,1100
1264061282,1045,4033,0,-204649,320,0,0,56,0,0,1,8,4,1100
1264062299,1017,4033,0,-204649,346,0,0,56,0,0,1,8,4,1100
1264063242,943,4033,0,-204649,286,0,0,56,0,0,1,8,4,1100
1264064216,974,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264065188,972,4033,0,-204649,239,0,0,56,0,0,1,8,4,1100
1264066230,1042,4033,0,-204649,269,0,0,56,0,0,1,8,4,1100
1264067215,985,4033,0,-204649,256,0,0,56,0,0,1,8,4,1100
1264068227,1012,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264069216,989,4033,0,-204649,259,0,0,56,0,0,1,8,4,1100
1264070230,1014,4033,0,-204649,274,0,0,56,0,0,1,8,4,1100
1264071213,983,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264072237,1024,4033,0,-204649,289,0,0,56,0,0,1,8,4,1100
1264073183,946,4033,0,-204649,230,0,0,56,0,0,1,8,4,1100
1264074188,1005,4033,0,-204649,233,0,0,56,0,0,1,8,4,1100
1264075177,989,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264076181,1004,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264077184,1003,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264078179,995,4033,0,-204649,232,0,0,56,0,0,1,8,4,1100
1264079184,1005,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264080218,1034,4033,0,-204649,266,0,0,56,0,0,1,8,4,1100
1264081264,1046,4033,0,-204649,314,0,0,56,0,0,1,8,4,1100
1264082295,1031,4033,0,-204649,344,0,0,56,0,0,1,8,4,1100
1264083251,956,4033,0,-204649,293,0,0,56,0,0,1,8,4,1100
1264084215,964,4033,0,-204649,264,0,0,56,0,0,1,8,4,1100
1264085201,986,4033,0,-204649,253,0,0,56,0,0,1,8,4,1100
1264086219,1018,4033,0,-204649,272,0,0,56,0,0,1,8,4,1100
1264087217,998,4033,0,-204649,266,0,0,56,0,0,1,8,4,1100
1264088210,993,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264089224,1014,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264090226,1002,4033,0,-204649,280,0,0,56,0,0,1,8,4,1100
1264091216,990,4033,0,-204649,267,0,0,56,0,0,1,8,4,1100
1264092242,1026,4033,0,-204649,293,0,0,56,0,0,1,8,4,1100
1264093183,941,4033,0,-204649,231,0,0,56,0,0,1,8,4,1100
1264094185,1002,4033,0,-204649,232,0,0,56,0,0,1,8,4,1100
1264095175,990,4033,0,-204649,227,0,0,56,0,0,1,8,4,1100
1264096177,1002,4033,0,-204649,225,0,0,56,0,0,1,8,4,1100
1264097181,1004,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264098177,996,4033,0,-204649,230,0,0,56,0,0,1,8,4,1100
1264099185,1008,4033,0,-204649,227,0,0,56,0,0,1,8,4,1100
1264100221,1036,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264101274,1053,4033,0,-204649,322,0,0,56,0,0,1,8,4,1100
1264102294,1020,4033,0,-204649,346,0,0,56,0,0,1,8,4,1100
1264103239,945,4033,0,-204649,282,0,0,56,0,0,1,8,4,1100
1264104212,973,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264105225,1013,4033,0,-204649,264,0,0,56,0,0,1,8,4,1100
1264106225,1000,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264107217,992,4033,0,-204649,260,0,0,56,0,0,1,8,4,1100
1264108220,1003,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264109214,994,4033,0,-204649,263,0,0,56,0,0,1,8,4,1100
1264110224,1010,4033,0,-204649,277,0,0,56,0,0,1,8,4,1100
1264111211,987,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264112250,1039,4033,0,-204649,291,0,0,56,0,0,1,8,4,1100
1264113181,931,4033,0,-204649,229,0,0,56,0,0,1,8,4,1100
1264114182,1001,4033,0,-204649,235,0,0,56,0,0,1,8,4,1100
1264115175,993,4033,0,-204649,227,0,0,56,0,0,1,8,4,1100
1264116181,1006,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264117184,1003,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264118177,993,4033,0,-204649,230,0,0,56,0,0,1,8,4,1100
1264119185,1008,4033,0,-204649,227,0,0,56,0,0,1,8,4,1100
1264120218,1033,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264121289,1071,4033,0,-204649,325,0,0,56,0,0,1,8,4,1100
1264122289,1000,4033,0,-204649,339,0,0,56,0,0,1,8,4,1100
1264123232,943,4033,0,-204649,282,0,0,56,0,0,1,8,4,1100
1264124215,983,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264125208,993,4033,0,-204649,256,0,0,56,0,0,1,8,4,1100
1264126223,1015,4033,0,-204649,270,0,0,56,0,0,1,8,4,1100
1264127222,999,4033,0,-204649,268,0,0,56,0,0,1,8,4,1100
1264128221,999,4033,0,-204649,262,0,0,56,0,0,1,8,4,1100
1264129217,996,4033,0,-204649,264,0,0,56,0,0,1,8,4,1100
1264130228,1011,4033,0,-204649,275,0,0,56,0,0,1,8,4,1100
1264131226,998,4033,0,-204649,273,0,0,56,0,0,1,8,4,1100
1264132236,1010,4033,0,-204649,289,0,0,56,0,0,1,8,4,1100
1264133188,952,4033,0,-204649,228,0,0,56,0,0,1,8,4,1100
1264134192,1004,4033,0,-204649,236,0,0,56,0,0,1,8,4,1100
1264135184,992,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264136187,1003,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264137173,986,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264138185,1012,4033,0,-204649,232,0,0,56,0,0,1,8,4,1100
1264139174,989,4033,0,-204649,225,0,0,56,0,0,1,8,4,1100
1264140218,1044,4033,0,-204649,271,0,0,56,0,0,1,8,4,1100
1264141267,1049,4033,0,-204649,314,0,0,56,0,0,1,8,4,1100
1264142302,1035,4033,0,-204649,348,0,0,56,0,0,1,8,4,1100
1264143228,926,4033,0,-204649,281,0,0,56,0,0,1,8,4,1100
1264144223,995,4033,0,-204649,266,0,0,56,0,0,1,8,4,1100
1264145190,967,4033,0,-204649,241,0,0,56,0,0,1,8,4,1100
1264146218,1028,4033,0,-204649,269,0,0,56,0,0,1,8,4,1100
1264147205,987,4033,0,-204649,258,0,0,56,0,0,1,8,4,1100
1264148215,1010,4033,0,-204649,265,0,0,56,0,0,1,8,4,1100
1264149221,1006,4033,0,-204649,261,0,0,56,0,0,1,8,4,1100
1264150232,1011,4033,0,-204649,286,0,0,56,0,0,1,8,4,1100
1264151223,991,4033,0,-204649,264,0,0,56,0,0,1,8,4,1100
1264152255,1032,4033,0,-204649,296,0,0,56,0,0,1,8,4,1100
1264153186,931,4033,0,-204649,230,0,0,56,0,0,1,8,4,1100
1264154185,999,4033,0,-204649,231,0,0,56,0,0,1,8,4,1100
1264155177,992,4033,0,-204649,228,0,0,56,0,0,1,8,4,1100
1264156181,1004,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264157184,1003,4033,0,-204649,226,0,0,56,0,0,1,8,4,1100
1264158176,992,4033,0,-204649,229,0,0,56,0,0,1,8,4,1100
1264159186,1010,4033,0,-204649,228,0,0,56,0,0,1,8,4,1100
1264160217,1031,4033,0,-204649,261,0,0,56,0,0,1,8,4,1100
1264161274,1057,4033,0,-204649,320,0,0,56,0,0,1,8,4,1100
1264162311,1037,4033,0,-204649,345,0,0,56,0,0,1,8,4,1100
1264186406,24095,4033,0,-204649,350,0,0,56,0,0,72,9,5,550
1264187301,895,4033,0,-204649,249,0,0,56,0,0,1,9,5,550
1264188310,1009,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264189295,985,4033,0,-204649,243,0,0,56,0,0,1,9,5,550
1264190328,1033,4033,0,-204649,263,0,0,56,0,0,1,9,5,550
1264191346,1018,4033,0,-204649,292,0,0,56,0,0,1,9,5,550
1264192272,926,4033,0,-204649,221,0,0,56,0,0,1,9,5,550
1264193278,1006,4033,0,-204649,213,0,0,56,0,0,1,9,5,550
1264194281,1003,4033,0,-204649,229,0,0,56,0,0,1,9,5,550
1264195272,991,4033,0,-204649,213,0,0,56,0,0,1,9,5,550
1264196271,999,4033,0,-204649,213,0,0,56,0,0,1,9,5,550
1264197269,998,4033,0,-204649,213,0,0,56,0,0,1,9,5,550
1264198284,1015,4033,0,-204649,223,0,0,56,0,0,1,9,5,550
1264199276,992,4033,0,-204649,213,0,0,56,0,0,1,9,5,550
1264200302,1026,4033,0,-204649,236,0,0,56,0,0,1,9,5,550
1264201368,1066,4033,0,-204649,312,0,0,56,0,0,1,9,5,550
1264202407,1039,4033,0,-204649,354,0,0,56,0,0,1,9,5,550
1264203314,907,4033,0,-204649,255,0,0,56,0,0,1,9,5,550
1264204294,980,4033,0,-204649,244,0,0,56,0,0,1,9,5,550
1264205302,1008,4033,0,-204649,250,0,0,56,0,0,1,9,5,550
1264206304,1002,4033,0,-204649,251,0,0,56,0,0,1,9,5,550
1264207308,1004,4033,0,-204649,248,0,0,56,0,0,1,9,5,550
1264208306,998,4033,0,-204649,247,0,0,56,0,0,1,9,5,550
1264209325,1019,4033,0,-204649,261,0,0,56,0,0,1,9,5,550
1264210308,983,4033,0,-204649,254,0,0,56,0,0,1,9,5,550
