done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
70657891,924,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70657927,2147483696,1048575,7419,0,3
70658901,1010,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70658936,2147483696,1048575,8430,0,3
70659889,988,498,0,3686,225,0,0,0,0,0,1,0,0,0,0,70659918,2147483696,1048575,9409,0,3
70660892,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70660925,2147483696,1048575,10417,0,3
70661887,995,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70661917,2147483696,1048575,11408,0,3
70662901,1014,498,0,3686,236,0,0,0,0,0,1,0,0,0,0,70662937,2147483696,1048575,12431,0,3
70663889,988,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70663918,2147483696,1048575,13409,0,3
70664892,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70664944,2147483696,1048575,14441,0,3
70665984,1092,498,0,3686,313,0,0,0,0,0,1,0,0,0,0,70666075,2147483696,1048575,15586,0,3
70667033,1049,498,0,3686,353,0,0,0,0,0,1,0,0,0,0,70667139,2147483696,1048575,16654,0,3
70667940,907,498,0,3686,271,0,0,0,0,0,1,0,0,0,0,70668003,2147483696,1048575,17500,0,3
70668917,977,498,0,3686,248,0,0,0,0,0,1,0,0,0,0,70668963,2147483696,1048575,18458,0,3
70669913,996,498,0,3686,247,0,0,0,0,0,1,0,0,0,0,70669966,2147483696,1048575,19462,0,3
70670913,1000,498,0,3686,255,0,0,0,0,0,1,0,0,0,0,70670958,2147483696,1048575,20454,0,3
70671900,987,498,0,3686,236,0,0,0,0,0,1,0,0,0,0,70671935,2147483696,1048575,21427,0,3
70672904,1004,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70672950,2147483696,1048575,22446,0,3
70673905,1001,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70673956,2147483696,1048575,23449,0,3
70674917,1012,498,0,3686,253,0,0,0,0,0,1,0,0,0,0,70674965,2147483696,1048575,24460,0,3
70675911,994,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70675961,2147483696,1048575,25455,0,3
70676956,1045,498,0,3686,293,0,0,0,0,0,1,0,0,0,0,70677028,2147483696,1048575,26536,0,3
70677904,948,498,0,3686,238,0,0,0,0,0,1,0,0,0,0,70677941,2147483696,1048575,27432,0,3
70678902,998,498,0,3686,240,0,0,0,0,0,1,0,0,0,0,70678939,2147483696,1048575,28433,0,3
70679895,993,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70679926,2147483696,1048575,29417,0,3
70680888,993,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70680921,2147483696,1048575,30414,0,3
70681885,997,498,0,3686,226,0,0,0,0,0,1,0,0,0,0,70681918,2147483696,1048575,31410,0,3
70682903,1018,498,0,3686,235,0,0,0,0,0,1,0,0,0,0,70682939,2147483696,1048575,32432,0,3
70683893,990,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70683924,2147483696,1048575,33415,0,3
70684886,993,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70684935,2147483696,1048575,34435,0,3
70685985,1099,498,0,3686,320,0,0,0,0,0,1,0,0,0,0,70686067,2147483696,1048575,35575,0,3
70687029,1044,498,0,3686,351,0,0,0,0,0,1,0,0,0,0,70687137,2147483696,1048575,36654,0,3
70687939,910,498,0,3686,268,0,0,0,0,0,1,0,0,0,0,70688000,2147483696,1048575,37496,0,3
70688923,984,498,0,3686,253,0,0,0,0,0,1,0,0,0,0,70688972,2147483696,1048575,38467,0,3
70689900,977,498,0,3686,239,0,0,0,0,0,1,0,0,0,0,70689952,2147483696,1048575,39449,0,3
70690921,1021,498,0,3686,258,0,0,0,0,0,1,0,0,0,0,70690963,2147483696,1048575,40458,0,3
70691905,984,498,0,3686,239,0,0,0,0,0,1,0,0,0,0,70691944,2147483696,1048575,41437,0,3
70692918,1013,498,0,3686,248,0,0,0,0,0,1,0,0,0,0,70692960,2147483696,1048575,42455,0,3
70693906,988,498,0,3686,244,0,0,0,0,0,1,0,0,0,0,70693964,2147483696,1048575,43462,0,3
70694916,1010,498,0,3686,255,0,0,0,0,0,1,0,0,0,0,70694967,2147483696,1048575,44464,0,3
70695892,976,498,0,3686,234,0,0,0,0,0,1,0,0,0,0,70695946,2147483696,1048575,45446,0,3
70696960,1068,498,0,3686,298,0,0,0,0,0,1,0,0,0,0,70697039,2147483696,1048575,46549,0,3
70697893,933,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70697926,2147483696,1048575,47417,0,3
70698896,1003,498,0,3686,236,0,0,0,0,0,1,0,0,0,0,70698931,2147483696,1048575,48424,0,3
70699886,990,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70699916,2147483696,1048575,49408,0,3
70700892,1006,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70700924,2147483696,1048575,2,0,3
70701907,1015,498,0,3686,240,0,0,0,0,0,1,0,0,0,0,70701945,2147483696,1048575,494,0,3
70702895,988,498,0,3686,232,0,0,0,0,0,1,0,0,0,0,70702927,2147483696,1048575,1472,0,3
70703891,996,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70703925,2147483696,1048575,2473,0,3
70704892,1001,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70704941,2147483696,1048575,3491,0,3
70705983,1091,498,0,3686,318,0,0,0,0,0,1,0,0,0,0,70706070,2147483696,1048575,4636,0,3
70707030,1047,498,0,3686,363,0,0,0,0,0,1,0,0,0,0,70707138,2147483696,1048575,5707,0,3
70707938,908,498,0,3686,278,0,0,0,0,0,1,0,0,0,0,70708002,2147483696,1048575,6552,0,3
70708924,986,498,0,3686,253,0,0,0,0,0,1,0,0,0,0,70708974,2147483696,1048575,7524,0,3
70709910,986,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70709958,2147483696,1048575,8512,0,3
70710923,1013,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70710966,2147483696,1048575,9515,0,3
70711914,991,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70711952,2147483696,1048575,10500,0,3
70712904,990,498,0,3686,240,0,0,0,0,0,1,0,0,0,0,70712952,2147483696,1048575,11503,0,3
70713913,1009,498,0,3686,244,0,0,0,0,0,1,0,0,0,0,70713966,2147483696,1048575,12514,0,3
70714904,991,498,0,3686,243,0,0,0,0,0,1,0,0,0,0,70714955,2147483696,1048575,13505,0,3
70715899,995,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70715952,2147483696,1048575,14503,0,3
70716964,1065,498,0,3686,295,0,0,0,0,0,1,0,0,0,0,70717038,2147483696,1048575,15601,0,3
70717887,923,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70717922,2147483696,1048575,16467,0,3
70718894,1007,498,0,3686,234,0,0,0,0,0,1,0,0,0,0,70718931,2147483696,1048575,17478,0,3
70719889,995,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70719920,2147483696,1048575,18465,0,3
70720895,1006,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70720928,2147483696,1048575,19475,0,3
70721890,995,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70721920,2147483696,1048575,20466,0,3
70722901,1011,498,0,3686,233,0,0,0,0,0,1,0,0,0,0,70722935,2147483696,1048575,21481,0,3
70723889,988,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70723920,2147483696,1048575,22466,0,3
70724895,1006,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70724950,2147483696,1048575,23499,0,3
70725994,1099,498,0,3686,322,0,0,0,0,0,1,0,0,0,0,70726074,2147483696,1048575,24637,0,3
70727014,1020,498,0,3686,344,0,0,0,0,0,1,0,0,0,0,70727122,2147483696,1048575,25692,0,3
70727933,919,498,0,3686,275,0,0,0,0,0,1,0,0,0,0,70727998,2147483696,1048575,26549,0,3
70728920,987,498,0,3686,253,0,0,0,0,0,1,0,0,0,0,70728975,2147483696,1048575,27525,0,3
70729912,992,498,0,3686,247,0,0,0,0,0,1,0,0,0,0,70729962,2147483696,1048575,28512,0,3
70730913,1001,498,0,3686,255,0,0,0,0,0,1,0,0,0,0,70730960,2147483696,1048575,29509,0,3
70731907,994,498,0,3686,242,0,0,0,0,0,1,0,0,0,0,70731945,2147483696,1048575,30493,0,3
70732912,1005,498,0,3686,243,0,0,0,0,0,1,0,0,0,0,70732955,2147483696,1048575,31504,0,3
70733912,1000,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70733966,2147483696,1048575,32519,0,3
70734913,1001,498,0,3686,250,0,0,0,0,0,1,0,0,0,0,70734964,2147483696,1048575,33514,0,3
70735915,1002,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70735966,2147483696,1048575,34513,0,3
70736964,1049,498,0,3686,297,0,0,0,0,0,1,0,0,0,0,70737043,2147483696,1048575,35607,0,3
70737905,941,498,0,3686,235,0,0,0,0,0,1,0,0,0,0,70737941,2147483696,1048575,36486,0,3
70738900,995,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70738937,2147483696,1048575,37485,0,3
70739890,990,498,0,3686,225,0,0,0,0,0,1,0,0,0,0,70739919,2147483696,1048575,38464,0,3
70740893,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70740926,2147483696,1048575,39472,0,3
70741889,996,498,0,3686,225,0,0,0,0,0,1,0,0,0,0,70741919,2147483696,1048575,40465,0,3
70742901,1012,498,0,3686,234,0,0,0,0,0,1,0,0,0,0,70742937,2147483696,1048575,41485,0,3
70743889,988,498,0,3686,224,0,0,0,0,0,1,0,0,0,0,70743918,2147483696,1048575,42463,0,3
70744892,1003,498,0,3686,227,0,0,0,0,0,1,0,0,0,0,70744947,2147483696,1048575,43502,0,3
70745992,1100,498,0,3686,321,0,0,0,0,0,1,0,0,0,0,70746076,2147483696,1048575,44639,0,3
70747037,1045,498,0,3686,363,0,0,0,0,0,1,0,0,0,0,70747138,2147483696,1048575,45707,0,3
70747945,908,498,0,3686,278,0,0,0,0,0,1,0,0,0,0,70748002,2147483696,1048575,46552,0,3
70748910,965,498,0,3686,249,0,0,0,0,0,1,0,0,0,0,70748961,2147483696,1048575,47509,0,3
70749910,1000,498,0,3686,248,0,0,0,0,0,1,0,0,0,0,70749961,2147483696,1048575,48519,0,3
70750930,1020,498,0,3686,264,0,0,0,0,0,1,0,0,0,0,70750973,2147483696,1048575,49523,0,3
70751906,976,498,0,3686,240,0,0,0,0,0,1,0,0,0,0,70751944,2147483696,1048575,1,0,3
70752932,1026,498,0,3686,266,0,0,0,0,0,1,0,0,0,0,70752990,2147483696,1048575,513,0,3
70753901,969,498,0,3686,236,0,0,0,0,0,1,0,0,0,0,70753946,2147483696,1048575,1470,0,3
70754918,1017,498,0,3686,252,0,0,0,0,0,1,0,0,0,0,70754963,2147483696,1048575,2484,0,3
70755909,991,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70755959,2147483696,1048575,3478,0,3
