done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
1961141320,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961141356,2166292545,1048575,28387,0,2
1961142336,1016,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961142379,2166292545,1048575,29411,0,2
1961143326,990,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961143363,2166292545,1048575,30395,0,2
1961144323,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961144359,2166292545,1048575,31391,0,2
1961145355,1032,1670,0,-1582,248,0,0,0,0,0,1,9,5,1650,1560,1961145416,2166292545,1048575,32466,0,2
1961146424,1069,1670,0,-1582,326,0,0,0,0,0,1,9,5,1650,1560,1961146579,2166292545,1048575,33665,0,2
1961147436,1012,1670,0,-1582,338,0,0,0,0,0,1,9,5,1650,1560,1961147533,2166292545,1048575,34587,0,2
1961148380,944,1670,0,-1582,276,0,0,0,0,0,1,9,5,1650,1560,1961148438,2166292545,1048575,35479,0,2
1961149367,987,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961149423,2166292545,1048575,36462,0,2
1961150378,1011,1670,0,-1582,273,0,0,0,0,0,1,9,5,1650,1560,1961150429,2166292545,1048575,37467,0,2
1961151364,986,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961151422,2166292545,1048575,38464,0,2
1961152361,997,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961152417,2166292545,1048575,39454,0,2
1961153365,1004,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961153422,2166292545,1048575,40460,0,2
1961154363,998,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961154419,2166292545,1048575,41458,0,2
1961155371,1008,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961155430,2166292545,1048575,42470,0,2
1961156372,1001,1670,0,-1582,271,0,0,0,0,0,1,9,5,1650,1560,1961156482,2166292545,1048575,43534,0,2
1961157411,1039,1670,0,-1582,309,0,0,0,0,0,1,9,5,1650,1560,1961157486,2166292545,1048575,44530,0,2
1961158332,921,1670,0,-1582,232,0,0,0,0,0,1,9,5,1650,1560,1961158377,2166292545,1048575,45410,0,2
1961159335,1003,1670,0,-1582,236,0,0,0,0,0,1,9,5,1650,1560,1961159372,2166292545,1048575,46408,0,2
1961160319,984,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961160355,2166292545,1048575,47387,0,2
1961161320,1001,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961161356,2166292545,1048575,48387,0,2
1961162329,1009,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961162368,2166292545,1048575,49405,0,2
1961163330,1001,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961163367,2166292545,1048575,1,0,2
1961164355,1025,1670,0,-1582,248,0,0,0,0,0,1,9,5,1650,1560,1961164407,2166292545,1048575,514,0,2
1961165358,1003,1670,0,-1582,251,0,0,0,0,0,1,9,5,1650,1560,1961165425,2166292545,1048575,1546,0,2
1961166445,1087,1670,0,-1582,337,0,0,0,0,0,1,9,5,1650,1560,1961166602,2166292545,1048575,2761,0,2
1961167452,1007,1670,0,-1582,341,0,0,0,0,0,1,9,5,1650,1560,1961167548,2166292545,1048575,3674,0,2
1961168384,932,1670,0,-1582,278,0,0,0,0,0,1,9,5,1650,1560,1961168444,2166292545,1048575,4555,0,2
1961169367,983,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961169424,2166292545,1048575,5533,0,2
1961170367,1000,1670,0,-1582,269,0,0,0,0,0,1,9,5,1650,1560,1961170424,2166292545,1048575,6534,0,2
1961171362,995,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961171420,2166292545,1048575,7530,0,2
1961172367,1005,1670,0,-1582,261,0,0,0,0,0,1,9,5,1650,1560,1961172424,2166292545,1048575,8533,0,2
1961173358,991,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961173419,2166292545,1048575,9529,0,2
1961174360,1002,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961174417,2166292545,1048575,10527,0,2
1961175361,1001,1670,0,-1582,257,0,0,0,0,0,1,9,5,1650,1560,1961175421,2166292545,1048575,11531,0,2
1961176367,1006,1670,0,-1582,273,0,0,0,0,0,1,9,5,1650,1560,1961176478,2166292545,1048575,12602,0,2
1961177400,1033,1670,0,-1582,300,0,0,0,0,0,1,9,5,1650,1560,1961177474,2166292545,1048575,13588,0,2
1961178334,934,1670,0,-1582,240,0,0,0,0,0,1,9,5,1650,1560,1961178377,2166292545,1048575,14480,0,2
1961179326,992,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961179364,2166292545,1048575,15466,0,2
1961180323,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961180359,2166292545,1048575,16461,0,2
1961181320,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961181356,2166292545,1048575,17458,0,2
1961182336,1016,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961182378,2166292545,1048575,18481,0,2
1961183325,989,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961183363,2166292545,1048575,19466,0,2
1961184323,998,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961184359,2166292545,1048575,20462,0,2
1961185353,1030,1670,0,-1582,246,0,0,0,0,0,1,9,5,1650,1560,1961185408,2166292545,1048575,21529,0,2
1961186427,1074,1670,0,-1582,330,0,0,0,0,0,1,9,5,1650,1560,1961186581,2166292545,1048575,22736,0,2
1961187436,1009,1670,0,-1582,339,0,0,0,0,0,1,9,5,1650,1560,1961187533,2166292545,1048575,23658,0,2
1961188378,942,1670,0,-1582,275,0,0,0,0,0,1,9,5,1650,1560,1961188434,2166292545,1048575,24544,0,2
1961189368,990,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961189424,2166292545,1048575,25534,0,2
1961190370,1002,1670,0,-1582,268,0,0,0,0,0,1,9,5,1650,1560,1961190426,2166292545,1048575,26535,0,2
1961191363,993,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961191421,2166292545,1048575,27535,0,2
1961192365,1002,1670,0,-1582,265,0,0,0,0,0,1,9,5,1650,1560,1961192420,2166292545,1048575,28530,0,2
1961193358,993,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961193415,2166292545,1048575,29524,0,2
1961194370,1012,1670,0,-1582,267,0,0,0,0,0,1,9,5,1650,1560,1961194425,2166292545,1048575,30535,0,2
1961195363,993,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961195422,2166292545,1048575,31533,0,2
1961196368,1005,1670,0,-1582,271,0,0,0,0,0,1,9,5,1650,1560,1961196472,2166292545,1048575,32596,0,2
1961197414,1046,1670,0,-1582,308,0,0,0,0,0,1,9,5,1650,1560,1961197492,2166292545,1048575,33607,0,2
1961198335,921,1670,0,-1582,238,0,0,0,0,0,1,9,5,1650,1560,1961198378,2166292545,1048575,34482,0,2
1961199327,992,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961199365,2166292545,1048575,35468,0,2
1961200326,999,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961200362,2166292545,1048575,36464,0,2
1961201322,996,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961201358,2166292545,1048575,37460,0,2
1961202336,1014,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961202378,2166292545,1048575,38481,0,2
1961203326,990,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961203364,2166292545,1048575,39466,0,2
1961204323,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961204359,2166292545,1048575,40461,0,2
1961205346,1023,1670,0,-1582,242,0,0,0,0,0,1,9,5,1650,1560,1961205402,2166292545,1048575,41521,0,2
1961206439,1093,1670,0,-1582,332,0,0,0,0,0,1,9,5,1650,1560,1961206596,2166292545,1048575,42755,0,2
1961207437,998,1670,0,-1582,339,0,0,0,0,0,1,9,5,1650,1560,1961207531,2166292545,1048575,43656,0,2
1961208372,935,1670,0,-1582,273,0,0,0,0,0,1,9,5,1650,1560,1961208435,2166292545,1048575,44545,0,2
1961209358,986,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961209414,2166292545,1048575,45523,0,2
1961210380,1022,1670,0,-1582,272,0,0,0,0,0,1,9,5,1650,1560,1961210432,2166292545,1048575,46542,0,2
1961211366,986,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961211423,2166292545,1048575,47539,0,2
1961212368,1002,1670,0,-1582,265,0,0,0,0,0,1,9,5,1650,1560,1961212424,2166292545,1048575,48533,0,2
1961213362,994,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961213420,2166292545,1048575,49530,0,2
1961214360,998,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961214417,2166292545,1048575,1,0,2
1961215369,1009,1670,0,-1582,267,0,0,0,0,0,1,9,5,1650,1560,1961215432,2166292545,1048575,477,0,2
1961216382,1013,1670,0,-1582,284,0,0,0,0,0,1,9,5,1650,1560,1961216502,2166292545,1048575,1562,0,2
1961217405,1023,1670,0,-1582,296,0,0,0,0,0,1,9,5,1650,1560,1961217473,2166292545,1048575,2518,0,2
1961218333,928,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961218377,2166292545,1048575,3414,0,2
1961219334,1001,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961219372,2166292545,1048575,4412,0,2
1961220320,986,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961220356,2166292545,1048575,5391,0,2
1961221320,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961221356,2166292545,1048575,6392,0,2
1961222329,1009,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961222368,2166292545,1048575,7409,0,2
1961223642,1313,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961223697,2166292545,1048575,8739,0,2
1961224330,688,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961224366,2166292545,1048575,9402,0,2
1961225346,1016,1670,0,-1582,248,0,0,0,0,0,1,9,5,1650,1560,1961225405,2166292545,1048575,10452,0,2
1961226431,1085,1670,0,-1582,332,0,0,0,0,0,1,9,5,1650,1560,1961226583,2166292545,1048575,11674,0,2
1961227447,1016,1670,0,-1582,340,0,0,0,0,0,1,9,5,1650,1560,1961227545,2166292545,1048575,12605,0,2
1961228378,931,1670,0,-1582,275,0,0,0,0,0,1,9,5,1650,1560,1961228435,2166292545,1048575,13478,0,2
1961229355,977,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961229411,2166292545,1048575,14455,0,2
1961230371,1016,1670,0,-1582,268,0,0,0,0,0,1,9,5,1650,1560,1961230427,2166292545,1048575,15471,0,2
1961231364,993,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961231422,2166292545,1048575,16468,0,2
1961232360,996,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961232416,2166292545,1048575,17458,0,2
1961233367,1007,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961233426,2166292545,1048575,18470,0,2
1961234366,999,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961234422,2166292545,1048575,19466,0,2
1961235358,992,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961235420,2166292545,1048575,20464,0,2
1961236382,1024,1670,0,-1582,277,0,0,0,0,0,1,9,5,1650,1560,1961236489,2166292545,1048575,21548,0,2
1961237410,1028,1670,0,-1582,304,0,0,0,0,0,1,9,5,1650,1560,1961237483,2166292545,1048575,22529,0,2
1961238327,917,1670,0,-1582,232,0,0,0,0,0,1,9,5,1650,1560,1961238368,2166292545,1048575,23410,0,2
1961239330,1003,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961239367,2166292545,1048575,24409,0,2
1961240332,1002,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961240368,2166292545,1048575,25409,0,2
1961241332,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961241368,2166292545,1048575,26409,0,2
1961242323,991,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961242363,2166292545,1048575,27400,0,2
1961243342,1019,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961243383,2166292545,1048575,28419,0,2
1961244323,981,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961244359,2166292545,1048575,29395,0,2
1961245350,1027,1670,0,-1582,243,0,0,0,0,0,1,9,5,1650,1560,1961245404,2166292545,1048575,30454,0,2
1961246442,1092,1670,0,-1582,336,0,0,0,0,0,1,9,5,1650,1560,1961246600,2166292545,1048575,31692,0,2
1961247438,996,1670,0,-1582,338,0,0,0,0,0,1,9,5,1650,1560,1961247536,2166292545,1048575,32597,0,2
1961248371,933,1670,0,-1582,273,0,0,0,0,0,1,9,5,1650,1560,1961248434,2166292545,1048575,33477,0,2
1961249364,993,1670,0,-1582,259,0,0,0,0,0,1,9,5,1650,1560,1961249422,2166292545,1048575,34465,0,2
1961250363,999,1670,0,-1582,268,0,0,0,0,0,1,9,5,1650,1560,1961250420,2166292545,1048575,35464,0,2
1961251368,1005,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961251425,2166292545,1048575,36475,0,2
1961252367,999,1670,0,-1582,264,0,0,0,0,0,1,9,5,1650,1560,1961252424,2166292545,1048575,37467,0,2
1961253360,993,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961253419,2166292545,1048575,38463,0,2
1961254362,1002,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961254419,2166292545,1048575,39462,0,2
1961255369,1007,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961255429,2166292545,1048575,40474,0,2
1961256381,1012,1670,0,-1582,279,0,0,0,0,0,1,9,5,1650,1560,1961256486,2166292545,1048575,41544,0,2
1961257400,1019,1670,0,-1582,303,0,0,0,0,0,1,9,5,1650,1560,1961257475,2166292545,1048575,42523,0,2
1961258344,944,1670,0,-1582,238,0,0,0,0,0,1,9,5,1650,1560,1961258389,2166292545,1048575,43426,0,2
1961259323,979,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961259360,2166292545,1048575,44396,0,2
1961260320,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961260356,2166292545,1048575,45392,0,2
1961261320,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961261356,2166292545,1048575,46392,0,2
1961262336,1016,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961262379,2166292545,1048575,47416,0,2
1961263326,990,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961263363,2166292545,1048575,48400,0,2
1961264323,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961264359,2166292545,1048575,49396,0,2
1961265354,1031,1670,0,-1582,247,0,0,0,0,0,1,9,5,1650,1560,1961265418,2166292543,1048575,2,0,2
1961266580,1226,1670,0,-1582,364,0,0,0,0,0,1,9,5,1650,1560,1961266751,2166292543,1048575,656,0,2
1961267487,907,1670,0,-1582,382,0,0,0,0,0,1,9,5,1650,1560,1961267574,2166292543,1048575,1448,0,2
1961268378,891,1670,0,-1582,278,0,0,0,0,0,1,9,5,1650,1560,1961268436,2166292543,1048575,2297,0,2
1961269367,989,1670,0,-1582,259,0,0,0,0,0,1,9,5,1650,1560,1961269422,2166292543,1048575,3285,0,2
1961270370,1003,1670,0,-1582,266,0,0,0,0,0,1,9,5,1650,1560,1961270427,2166292543,1048575,4290,0,2
1961271362,992,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961271418,2166292543,1048575,5281,0,2
1961272360,998,1670,0,-1582,259,0,0,0,0,0,1,9,5,1650,1560,1961272416,2166292543,1048575,6279,0,2
1961273363,1003,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961273418,2166292543,1048575,7283,0,2
1961274359,996,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961274415,2166292543,1048575,8278,0,2
1961275363,1004,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961275421,2166292543,1048575,9283,0,2
1961276364,1001,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961276458,2166292543,1048575,10335,0,2
1961277392,1028,1670,0,-1582,294,0,0,0,0,0,1,9,5,1650,1560,1961277470,2166292543,1048575,11341,0,2
1961278345,953,1670,0,-1582,250,0,0,0,0,0,1,9,5,1650,1560,1961278392,2166292543,1048575,12250,0,2
1961279322,977,1670,0,-1582,224,0,0,0,0,0,1,9,5,1650,1560,1961279358,2166292543,1048575,13214,0,2
1961280319,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961280355,2166292543,1048575,14210,0,2
1961281320,1001,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961281356,2166292543,1048575,15211,0,2
1961282339,1019,1670,0,-1582,238,0,0,0,0,0,1,9,5,1650,1560,1961282384,2166292543,1048575,16241,0,2
1961283332,993,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961283368,2166292543,1048575,17228,0,2
1961284332,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961284368,2166292543,1048575,18228,0,2
1961285352,1020,1670,0,-1582,249,0,0,0,0,0,1,9,5,1650,1560,1961285408,2166292543,1048575,19276,0,2
1961286426,1074,1670,0,-1582,331,0,0,0,0,0,1,9,5,1650,1560,1961286588,2166292543,1048575,20497,0,2
1961287441,1015,1670,0,-1582,341,0,0,0,0,0,1,9,5,1650,1560,1961287538,2166292543,1048575,21417,0,2
1961288381,940,1670,0,-1582,276,0,0,0,0,0,1,9,5,1650,1560,1961288440,2166292543,1048575,22305,0,2
1961289362,981,1670,0,-1582,261,0,0,0,0,0,1,9,5,1650,1560,1961289420,2166292543,1048575,23282,0,2
1961290367,1005,1670,0,-1582,268,0,0,0,0,0,1,9,5,1650,1560,1961290424,2166292543,1048575,24287,0,2
1961291359,992,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961291418,2166292543,1048575,25282,0,2
1961292358,999,1670,0,-1582,264,0,0,0,0,0,1,9,5,1650,1560,1961292416,2166292543,1048575,26278,0,2
1961293368,1010,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961293426,2166292543,1048575,27289,0,2
1961294363,995,1670,0,-1582,265,0,0,0,0,0,1,9,5,1650,1560,1961294420,2166292543,1048575,28282,0,2
1961295367,1004,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961295426,2166292543,1048575,29290,0,2
1961296378,1011,1670,0,-1582,275,0,0,0,0,0,1,9,5,1650,1560,1961296489,2166292543,1048575,30364,0,2
1961297404,1026,1670,0,-1582,304,0,0,0,0,0,1,9,5,1650,1560,1961297479,2166292543,1048575,31347,0,2
1961298336,932,1670,0,-1582,237,0,0,0,0,0,1,9,5,1650,1560,1961298381,2166292543,1048575,32239,0,2
1961299336,1000,1670,0,-1582,229,0,0,0,0,0,1,9,5,1650,1560,1961299377,2166292543,1048575,33232,0,2
1961300319,983,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961300356,2166292543,1048575,34210,0,2
1961301320,1001,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961301356,2166292543,1048575,35211,0,2
1961302336,1016,1670,0,-1582,235,0,0,0,0,0,1,9,5,1650,1560,1961302379,2166292543,1048575,36235,0,2
1961303326,990,1670,0,-1582,228,0,0,0,0,0,1,9,5,1650,1560,1961303363,2166292543,1048575,37219,0,2
1961304323,997,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961304359,2166292543,1048575,38215,0,2
1961305352,1029,1670,0,-1582,246,0,0,0,0,0,1,9,5,1650,1560,1961305415,2166292543,1048575,39286,0,2
1961306423,1071,1670,0,-1582,322,0,0,0,0,0,1,9,5,1650,1560,1961306576,2166292543,1048575,40488,0,2
1961307442,1019,1670,0,-1582,339,0,0,0,0,0,1,9,5,1650,1560,1961307537,2166292543,1048575,41417,0,2
1961308385,943,1670,0,-1582,278,0,0,0,0,0,1,9,5,1650,1560,1961308441,2166292543,1048575,42306,0,2
1961309370,985,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961309426,2166292543,1048575,43288,0,2
1961310378,1008,1670,0,-1582,272,0,0,0,0,0,1,9,5,1650,1560,1961310428,2166292543,1048575,44290,0,2
1961311364,986,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961311420,2166292543,1048575,45284,0,2
1961312366,1002,1670,0,-1582,265,0,0,0,0,0,1,9,5,1650,1560,1961312420,2166292543,1048575,46283,0,2
1961313357,991,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961313414,2166292543,1048575,47276,0,2
1961314377,1020,1670,0,-1582,270,0,0,0,0,0,1,9,5,1650,1560,1961314428,2166292543,1048575,48291,0,2
1961315363,986,1670,0,-1582,262,0,0,0,0,0,1,9,5,1650,1560,1961315421,2166292543,1048575,49284,0,2
1961316370,1007,1670,0,-1582,269,0,0,0,0,0,1,9,5,1650,1560,1961316482,2166292543,1048575,1,0,2
1961317452,1082,1670,0,-1582,310,0,0,0,0,0,1,9,5,1650,1560,1961317532,2166292543,1048575,483,0,2
1961318344,892,1670,0,-1582,241,0,0,0,0,0,1,9,5,1650,1560,1961318390,2166292543,1048575,1328,0,2
1961319319,975,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961319356,2166292543,1048575,2293,0,2
1961320319,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961320355,2166292543,1048575,3293,0,2
1961321320,1001,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961321356,2166292543,1048575,4293,0,2
1961322340,1020,1670,0,-1582,239,0,0,0,0,0,1,9,5,1650,1560,1961322384,2166292543,1048575,5323,0,2
1961323332,992,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961323368,2166292543,1048575,6310,0,2
1961324332,1000,1670,0,-1582,225,0,0,0,0,0,1,9,5,1650,1560,1961324368,2166292543,1048575,7310,0,2
1961325342,1010,1670,0,-1582,248,0,0,0,0,0,1,9,5,1650,1560,1961325399,2166292543,1048575,8347,0,2
1961326436,1094,1670,0,-1582,330,0,0,0,0,0,1,9,5,1650,1560,1961326588,2166292543,1048575,9579,0,2
1961327439,1003,1670,0,-1582,336,0,0,0,0,0,1,9,5,1650,1560,1961327535,2166292543,1048575,10497,0,2
1961328377,938,1670,0,-1582,278,0,0,0,0,0,1,9,5,1650,1560,1961328436,2166292543,1048575,11381,0,2
1961329358,981,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961329415,2166292543,1048575,12359,0,2
1961330363,1005,1670,0,-1582,269,0,0,0,0,0,1,9,5,1650,1560,1961330419,2166292543,1048575,13364,0,2
1961331370,1007,1670,0,-1582,263,0,0,0,0,0,1,9,5,1650,1560,1961331427,2166292543,1048575,14374,0,2
1961332362,992,1670,0,-1582,260,0,0,0,0,0,1,9,5,1650,1560,1961332418,2166292543,1048575,15361,0,2
