
=== PRIZE WHEEL (correctness redesign) ===
# build: v2-brake2200-20260918; smooth ramp; brake2200; hold1650; tracking-loss latch
 z  set current raw as wedge-0 anchor (wheel at rest, pointer on 11|0 line)
 p  attended two-leg direction probe (safe wedge center only)
 s  status
 d  arm high-rate RAM capture (dumps after true stop/fault)
 D  dump current trace at rest with outputs disabled
 v  toggle live control logs
 e  toggle automatic takeover
 f  print friction model
 F  reset friction model to seeds
 x  clear stored direction calibration
 r  fault reset (re-checks TMC UART)
 m  print dare mask
 ?  help

 --- party additions ---
 t  FX/WiFi loop-budget max-tracker (resets window)
 a  audio on/off   l  LEDs on/off   w  network status
 V<n>+Enter  DFPlayer volume 0-30 (e.g. V18)

# state=IDLE_STOPPED fault=NONE angle=254.27 wedge=8 omega=0.0000 natStop=0.0 pos=FRESH vel=REPRIME age_us=103 dirCal=1(sign -1) tmc=1 takeover=1 rawZero=88 stage=0 cmd=0.000
# motor fas=0.0000 current=0 EN=1 hold_ms=0
# DIAG armed: 16384 PSRAM samples, PCNT + driver status; includes 5 seconds of hold.

# state=IDLE_STOPPED fault=NONE angle=254.18 wedge=8 omega=-0.0000 natStop=0.0 pos=FRESH vel=VALID age_us=151 dirCal=1(sign -1) tmc=1 takeover=1 rawZero=88 stage=0 cmd=0.000
# motor fas=0.0000 current=0 EN=1 hold_ms=0
SPIN#1 START dir=+1 omega=0.199 wedge=8
SPIN#1 RELEASE speed=0.440 peak=0.478 angle=358.9
SPIN#1 RESERVE targetW=6 targetAngle=209.6 runway=210.6 natStop=212.6 speed=0.440 q=3 urgent=0
SPIN#1 CAPTURE fasDir=-1 wheel=0.099 cmd0=0.093 hz=299 aPlan=0.0081(26 sps2) aFas=26 remain=205.8
# RAMP_STOP a=26 remain=190.2 lead=190.3 fas=0.092
# SPEEDUP median=0.312 baseline=0.078 rise=0.234 sustained_ms=400
FAULT code=SUSTAINED_SPEEDUP detail=sustained robust speed rise under power state=CONTROLLED_DECEL angle=100.1 wedge=3 omega=0.443 cmd=0.085
SPIN#1 SUMMARY dir=+1 peak=0.478 releaseMs=609 relAngle=358.9 relSpeed=0.440 targetW=6 targetAngle=209.6 runway=210.6 natStop=212.6 fricC=0.5500 fricB=0.2800 tkSpeed=0.099 cmdMax=0.093 cmdMin=0.085 rise=0.258 maxDecel=8.336 final=313.6 finalW=10 err=104.0 quality=3 result=FAULTED fault=SUSTAINED_SPEEDUP fitRej=0 fitsCW=0 fitsCCW=0
# DIAG columns: done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
D,62435239,1003,1292,0,2892,267,0,0,0,0,0,01,0,0,0,0,62435292,811D0030,1048575,38386,00,03
D,62436221,982,1292,0,2892,253,0,0,0,0,0,01,0,0,0,0,62436288,811D0030,1048575,39385,00,03
D,62437254,1033,1292,0,2892,290,0,0,0,0,0,01,0,0,0,0,62437335,811D0030,1048575,40441,00,03
D,62438218,964,1292,0,2892,253,0,0,0,0,0,01,0,0,0,0,62438253,811D0030,1048575,41342,00,03
D,62439194,976,1292,0,2892,231,0,0,0,0,0,01,0,0,0,0,62439230,811D0030,1048575,42320,00,03
D,62440203,1009,1292,0,2892,232,0,0,0,0,0,01,0,0,0,0,62440234,811D0030,1048575,43324,00,03
D,62441200,997,1292,0,2892,229,0,0,0,0,0,01,0,0,0,0,62441236,811D0030,1048575,44327,00,03
D,62442199,999,1292,0,2892,238,0,0,0,0,0,01,0,0,0,0,62442232,811D0030,1048575,45322,00,03
D,62443192,993,1292,0,2892,230,0,0,0,0,0,01,0,0,0,0,62443228,811D0030,1048575,46318,00,03
D,62444197,1005,1292,0,2892,233,0,0,0,0,0,01,0,0,0,0,62444228,811D0030,1048575,47318,00,03
D,62445210,1013,1292,0,2892,241,0,0,0,0,0,01,0,0,0,0,62445273,811D0030,1048575,48371,00,03
D,62446288,1078,1292,0,2892,315,0,0,0,0,0,01,0,0,0,0,62446442,811D0030,1048575,49572,00,03
D,62447361,1073,1292,0,2892,388,0,0,0,0,0,01,0,0,0,0,62447469,811D0030,1048575,2,00,03
D,62448412,1051,1292,0,2892,286,0,0,0,0,0,01,0,0,0,0,62448459,811D0030,1048575,418,00,03
D,62449223,811,1292,0,2892,257,0,0,0,0,0,01,0,0,0,0,62449276,811D0030,1048575,1241,00,03
D,62450238,1015,1292,0,2892,276,0,0,0,0,0,01,0,0,0,0,62450285,811D0030,1048575,2247,00,03
D,62451237,999,1292,0,2892,268,0,0,0,0,0,01,0,0,0,0,62451280,811D0030,1048575,3241,00,03
D,62452225,988,1292,0,2892,252,0,0,0,0,0,01,0,0,0,0,62452279,811D0030,1048575,4244,00,03
D,62453231,1006,1292,0,2892,258,0,0,0,0,0,01,0,0,0,0,62453274,811D0030,1048575,5233,00,03
D,62454233,1002,1292,0,2892,264,0,0,0,0,0,01,0,0,0,0,62454274,811D0030,1048575,6237,00,03
D,62455235,1002,1292,0,2892,267,0,0,0,0,0,01,0,0,0,0,62455290,811D0030,1048575,7254,00,03
D,62456228,993,1292,0,2892,259,0,0,0,0,0,01,0,0,0,0,62456296,811D0030,1048575,8272,00,03
D,62457267,1039,1292,0,2892,300,0,0,0,0,0,01,0,0,0,0,62457351,811D0030,1048575,9328,00,03
