record,done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
D,28948367,1016,653,0,3531,301,0,0,0,0,0,01,0,0,0,0,28948458,811D002D,1048575,26526,00,03
D,28949308,941,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,28949349,811D002D,1048575,27406,00,03
D,28950308,1000,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,28950351,811D002D,1048575,28408,00,03
D,28951304,996,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28951341,811D002D,1048575,29397,00,03
D,28952302,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28952339,811D002D,1048575,30396,00,03
D,28953301,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28953338,811D002D,1048575,31395,00,03
D,28954313,1012,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,28954356,811D002D,1048575,32413,00,03
D,28955308,995,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28955345,811D002D,1048575,33402,00,03
D,28956336,1028,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,28956416,811D002D,1048575,34492,00,03
D,28957411,1075,653,0,3531,346,0,0,0,0,0,01,0,0,0,0,28957587,811D002D,1048575,35681,00,03
D,28958483,1072,653,0,3531,423,0,0,0,0,0,01,0,0,0,0,28958607,811D002D,1048575,36683,00,03
D,28959345,862,653,0,3531,280,0,0,0,0,0,01,0,0,0,0,28959402,811D002D,1048575,37465,00,03
D,28960328,983,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,28960390,811D002D,1048575,38455,00,03
D,28961331,1003,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,28961390,811D002D,1048575,39454,00,03
D,28962346,1015,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,28962413,811D002D,1048575,40478,00,03
D,28963343,997,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,28963400,811D002D,1048575,41462,00,03
D,28964328,985,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,28964392,811D002D,1048575,42459,00,03
D,28965334,1006,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,28965390,811D002D,1048575,43453,00,03
D,28966346,1012,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,28966415,811D002D,1048575,44479,00,03
D,28967340,994,653,0,3531,285,0,0,0,0,0,01,0,0,0,0,28967423,811D002D,1048575,45497,00,03
D,28968363,1023,653,0,3531,307,0,0,0,0,0,01,0,0,0,0,28968454,811D002D,1048575,46526,00,03
D,28969311,948,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,28969349,811D002D,1048575,47405,00,03
D,28970310,999,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,28970352,811D002D,1048575,48409,00,03
D,28971308,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28971344,811D002D,1048575,49401,00,03
D,28972308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28972344,811D002D,1048575,1,00,03
D,28973317,1009,653,0,3531,252,0,0,0,0,0,01,0,0,0,0,28973377,811D002D,1048575,506,00,03
D,28974316,999,653,0,3531,247,0,0,0,0,0,01,0,0,0,0,28974359,811D002D,1048575,1485,00,03
D,28975301,985,653,0,3531,241,0,0,0,0,0,01,0,0,0,0,28975337,811D002D,1048575,2460,00,03
D,28976331,1030,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,28976418,811D002D,1048575,3559,00,03
D,28977415,1084,653,0,3531,349,0,0,0,0,0,01,0,0,0,0,28977590,811D002D,1048575,4753,00,03
D,28978476,1061,653,0,3531,421,0,0,0,0,0,01,0,0,0,0,28978601,811D002D,1048575,5745,00,03
D,28979348,872,653,0,3531,284,0,0,0,0,0,01,0,0,0,0,28979409,811D002D,1048575,6539,00,03
D,28980337,989,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,28980402,811D002D,1048575,7537,00,03
D,28981333,996,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,28981393,811D002D,1048575,8522,00,03
D,28982346,1013,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,28982419,811D002D,1048575,9554,00,03
D,28983337,991,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,28983398,811D002D,1048575,10528,00,03
D,28984326,989,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,28984391,811D002D,1048575,11526,00,03
D,28985339,1013,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,28985400,811D002D,1048575,12531,00,03
D,28986335,996,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,28986408,811D002D,1048575,13542,00,03
D,28987352,1017,653,0,3531,291,0,0,0,0,0,01,0,0,0,0,28987438,811D002D,1048575,14583,00,03
D,28988367,1015,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,28988459,811D002D,1048575,15598,00,03
D,28989312,945,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,28989349,811D002D,1048575,16473,00,03
D,28990310,998,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,28990353,811D002D,1048575,17477,00,03
D,28991308,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28991343,811D002D,1048575,18467,00,03
D,28992307,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28992343,811D002D,1048575,19467,00,03
D,28993307,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28993343,811D002D,1048575,20466,00,03
D,28994314,1007,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,28994357,811D002D,1048575,21481,00,03
D,28995296,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,28995332,811D002D,1048575,22456,00,03
D,28996325,1029,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,28996408,811D002D,1048575,23542,00,03
D,28997423,1098,653,0,3531,351,0,0,0,0,0,01,0,0,0,0,28997602,811D002D,1048575,24764,00,03
D,28998475,1052,653,0,3531,420,0,0,0,0,0,01,0,0,0,0,28998603,811D002D,1048575,25745,00,03
D,28999345,870,653,0,3531,283,0,0,0,0,0,01,0,0,0,0,28999403,811D002D,1048575,26533,00,03
D,29000324,979,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,29000388,811D002D,1048575,27521,00,03
D,29001344,1020,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,29001403,811D002D,1048575,28535,00,03
D,29002333,989,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,29002402,811D002D,1048575,29534,00,03
D,29003347,1014,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29003404,811D002D,1048575,30533,00,03
D,29004321,974,653,0,3531,264,0,0,0,0,0,01,0,0,0,0,29004390,811D002D,1048575,31525,00,03
D,29005340,1019,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29005396,811D002D,1048575,32524,00,03
D,29006340,1000,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,29006410,811D002D,1048575,33543,00,03
D,29007352,1012,653,0,3531,286,0,0,0,0,0,01,0,0,0,0,29007432,811D002D,1048575,34574,00,03
D,29008377,1025,653,0,3531,312,0,0,0,0,0,01,0,0,0,0,29008467,811D002D,1048575,35605,00,03
D,29009304,927,653,0,3531,240,0,0,0,0,0,01,0,0,0,0,29009344,811D002D,1048575,36467,00,03
D,29010306,1002,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29010349,811D002D,1048575,37473,00,03
D,29011304,998,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29011340,811D002D,1048575,38464,00,03
D,29012940,1636,653,0,3531,352,0,0,0,0,0,01,0,0,0,0,29013036,811D002D,1048575,40182,00,03
D,29013374,434,653,0,3531,230,0,0,0,0,0,01,0,0,0,0,29013412,811D002D,1048575,40533,00,03
D,29014311,937,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,29014352,811D002D,1048575,41476,00,03
D,29015300,989,653,0,3531,234,0,0,0,0,0,01,0,0,0,0,29015334,811D002D,1048575,42456,00,03
D,29016318,1018,653,0,3531,261,0,0,0,0,0,01,0,0,0,0,29016398,811D002D,1048575,43529,00,03
D,29017416,1098,653,0,3531,360,0,0,0,0,0,01,0,0,0,0,29017589,811D002D,1048575,44765,00,03
D,29018491,1075,653,0,3531,425,0,0,0,0,0,01,0,0,0,0,29018616,811D002D,1048575,45762,00,03
D,29019344,853,653,0,3531,281,0,0,0,0,0,01,0,0,0,0,29019407,811D002D,1048575,46538,00,03
D,29020339,995,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,29020405,811D002D,1048575,47540,00,03
D,29021345,1006,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29021403,811D002D,1048575,48532,00,03
D,29022340,995,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29022412,811D002D,1048575,49547,00,03
D,29023345,1005,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29023404,811D002D,1048575,2,00,03
D,29024338,993,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,29024421,811D002D,1048575,480,00,03
D,29025344,1006,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29025405,811D002D,1048575,1460,00,03
D,29026340,996,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29026414,811D002D,1048575,2472,00,03
D,29027355,1015,653,0,3531,289,0,0,0,0,0,01,0,0,0,0,29027415,811D002D,1048575,3480,00,03
D,29028384,1029,653,0,3531,318,0,0,0,0,0,01,0,0,0,0,29028471,811D002D,1048575,4533,00,03
D,29029311,927,653,0,3531,247,0,0,0,0,0,01,0,0,0,0,29029353,811D002D,1048575,5401,00,03
D,29030316,1005,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,29030358,811D002D,1048575,6407,00,03
D,29031298,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29031334,811D002D,1048575,7381,00,03
D,29032298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29032334,811D002D,1048575,8382,00,03
D,29033299,1001,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29033335,811D002D,1048575,9382,00,03
D,29034347,1048,653,0,3531,280,0,0,0,0,0,01,0,0,0,0,29034393,811D002D,1048575,10441,00,03
D,29035318,971,653,0,3531,257,0,0,0,0,0,01,0,0,0,0,29035366,811D002D,1048575,11415,00,03
D,29036320,1002,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,29036397,811D002D,1048575,12455,00,03
D,29037415,1095,653,0,3531,360,0,0,0,0,0,01,0,0,0,0,29037606,811D002D,1048575,13704,00,03
D,29038473,1058,653,0,3531,416,0,0,0,0,0,01,0,0,0,0,29038596,811D002D,1048575,14666,00,03
D,29039337,864,653,0,3531,282,0,0,0,0,0,01,0,0,0,0,29039407,811D002D,1048575,15460,00,03
D,29040336,999,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,29040400,811D002D,1048575,16456,00,03
D,29041341,1005,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29041404,811D002D,1048575,17459,00,03
D,29042341,1000,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29042412,811D002D,1048575,18468,00,03
D,29043346,1005,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29043407,811D002D,1048575,19460,00,03
D,29044331,985,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,29044398,811D002D,1048575,20457,00,03
D,29045342,1011,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29045402,811D002D,1048575,21454,00,03
D,29046344,1002,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,29046422,811D002D,1048575,22482,00,03
D,29047359,1015,653,0,3531,290,0,0,0,0,0,01,0,0,0,0,29047449,811D002D,1048575,23518,00,03
D,29048384,1025,653,0,3531,319,0,0,0,0,0,01,0,0,0,0,29048475,811D002D,1048575,24537,00,03
D,29049297,913,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,29049335,811D002D,1048575,25384,00,03
D,29050316,1019,653,0,3531,251,0,0,0,0,0,01,0,0,0,0,29050359,811D002D,1048575,26407,00,03
D,29051298,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29051334,811D002D,1048575,27382,00,03
D,29052298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29052334,811D002D,1048575,28382,00,03
D,29053298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29053334,811D002D,1048575,29381,00,03
D,29054312,1014,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29054355,811D002D,1048575,30403,00,03
D,29055292,980,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29055327,811D002D,1048575,31374,00,03
D,29056315,1023,653,0,3531,260,0,0,0,0,0,01,0,0,0,0,29056398,811D002D,1048575,32455,00,03
D,29057414,1099,653,0,3531,355,0,0,0,0,0,01,0,0,0,0,29057592,811D002D,1048575,33679,00,03
D,29058495,1081,653,0,3531,423,0,0,0,0,0,01,0,0,0,0,29058614,811D002D,1048575,34685,00,03
D,29059343,848,653,0,3531,285,0,0,0,0,0,01,0,0,0,0,29059402,811D002D,1048575,35457,00,03
D,29060328,985,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,29060391,811D002D,1048575,36448,00,03
D,29061333,1005,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29061393,811D002D,1048575,37448,00,03
D,29062345,1012,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29062416,811D002D,1048575,38472,00,03
D,29063345,1000,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29063404,811D002D,1048575,39458,00,03
D,29064324,979,653,0,3531,266,0,0,0,0,0,01,0,0,0,0,29064391,811D002D,1048575,40450,00,03
D,29065336,1012,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29065395,811D002D,1048575,41449,00,03
D,29066345,1009,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29066415,811D002D,1048575,42471,00,03
D,29067357,1012,653,0,3531,289,0,0,0,0,0,01,0,0,0,0,29067449,811D002D,1048575,43523,00,03
D,29068363,1006,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,29068455,811D002D,1048575,44514,00,03
D,29069305,942,653,0,3531,241,0,0,0,0,0,01,0,0,0,0,29069344,811D002D,1048575,45392,00,03
D,29070309,1004,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,29070353,811D002D,1048575,46401,00,03
D,29071308,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29071345,811D002D,1048575,47392,00,03
D,29072308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29072345,811D002D,1048575,48393,00,03
D,29073308,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29073345,811D002D,1048575,49393,00,03
D,29074316,1008,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29074360,811D002D,1048575,1,00,03
D,29075319,1003,653,0,3531,251,0,0,0,0,0,01,0,0,0,0,29075378,811D002D,1048575,489,00,03
D,29076331,1012,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,29076413,811D002D,1048575,1530,00,03
D,29077417,1086,653,0,3531,346,0,0,0,0,0,01,0,0,0,0,29077593,811D002D,1048575,2743,00,03
D,29078487,1070,653,0,3531,419,0,0,0,0,0,01,0,0,0,0,29078609,811D002D,1048575,3738,00,03
D,29079347,860,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,29079405,811D002D,1048575,4516,00,03
D,29080325,978,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,29080390,811D002D,1048575,5508,00,03
D,29081335,1010,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29081392,811D002D,1048575,6504,00,03
D,29082340,1005,653,0,3531,272,0,0,0,0,0,01,0,0,0,0,29082410,811D002D,1048575,7528,00,03
D,29083348,1008,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29083406,811D002D,1048575,8518,00,03
D,29084328,980,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,29084391,811D002D,1048575,9509,00,03
D,29085339,1011,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29085396,811D002D,1048575,10507,00,03
D,29086330,991,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29086401,811D002D,1048575,11519,00,03
D,29087347,1017,653,0,3531,290,0,0,0,0,0,01,0,0,0,0,29087418,811D002D,1048575,12537,00,03
D,29088363,1016,653,0,3531,297,0,0,0,0,0,01,0,0,0,0,29088452,811D002D,1048575,13575,00,03
D,29089302,939,653,0,3531,248,0,0,0,0,0,01,0,0,0,0,29089340,811D002D,1048575,14446,00,03
D,29090317,1015,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,29090359,811D002D,1048575,15465,00,03
D,29091298,981,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29091334,811D002D,1048575,16441,00,03
D,29092298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29092334,811D002D,1048575,17441,00,03
D,29093298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29093334,811D002D,1048575,18440,00,03
D,29094313,1015,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,29094355,811D002D,1048575,19462,00,03
D,29095292,979,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29095327,811D002D,1048575,20433,00,03
D,29096334,1042,653,0,3531,262,0,0,0,0,0,01,0,0,0,0,29096418,811D002D,1048575,21550,00,03
D,29097420,1086,653,0,3531,349,0,0,0,0,0,01,0,0,0,0,29097594,811D002D,1048575,22747,00,03
D,29098472,1052,653,0,3531,414,0,0,0,0,0,01,0,0,0,0,29098599,811D002D,1048575,23725,00,03
D,29099345,873,653,0,3531,285,0,0,0,0,0,01,0,0,0,0,29099404,811D002D,1048575,24517,00,03
D,29100332,987,653,0,3531,270,0,0,0,0,0,01,0,0,0,0,29100393,811D002D,1048575,25509,00,03
D,29101337,1005,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29101396,811D002D,1048575,26510,00,03
D,29102335,998,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29102404,811D002D,1048575,27519,00,03
D,29103336,1001,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29103393,811D002D,1048575,28504,00,03
D,29104336,1000,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,29104400,811D002D,1048575,29518,00,03
D,29105346,1010,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29105403,811D002D,1048575,30515,00,03
D,29106336,990,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29106404,811D002D,1048575,31519,00,03
D,29107345,1009,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,29107425,811D002D,1048575,32546,00,03
D,29108369,1024,653,0,3531,304,0,0,0,0,0,01,0,0,0,0,29108461,811D002D,1048575,33583,00,03
D,29109304,935,653,0,3531,243,0,0,0,0,0,01,0,0,0,0,29109341,811D002D,1048575,34448,00,03
D,29110319,1015,653,0,3531,249,0,0,0,0,0,01,0,0,0,0,29110361,811D002D,1048575,35468,00,03
D,29111298,979,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29111334,811D002D,1048575,36440,00,03
D,29112298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29112334,811D002D,1048575,37441,00,03
D,29113298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29113334,811D002D,1048575,38441,00,03
D,29114314,1016,653,0,3531,247,0,0,0,0,0,01,0,0,0,0,29114355,811D002D,1048575,39462,00,03
D,29115296,982,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29115332,811D002D,1048575,40439,00,03
D,29116323,1027,653,0,3531,261,0,0,0,0,0,01,0,0,0,0,29116402,811D002D,1048575,41517,00,03
D,29117414,1091,653,0,3531,351,0,0,0,0,0,01,0,0,0,0,29117595,811D002D,1048575,42745,00,03
D,29118485,1071,653,0,3531,421,0,0,0,0,0,01,0,0,0,0,29118607,811D002D,1048575,43733,00,03
D,29119351,866,653,0,3531,281,0,0,0,0,0,01,0,0,0,0,29119410,811D002D,1048575,44523,00,03
D,29120330,979,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,29120392,811D002D,1048575,45507,00,03
D,29121330,1000,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29121390,811D002D,1048575,46506,00,03
D,29122344,1014,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29122414,811D002D,1048575,47529,00,03
D,29123343,999,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29123401,811D002D,1048575,48515,00,03
D,29124322,979,653,0,3531,267,0,0,0,0,0,01,0,0,0,0,29124389,811D002D,1048575,49507,00,03
D,29125335,1013,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29125396,811D002D,1048575,1,00,03
D,29126347,1012,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29126429,811D002D,1048575,495,00,03
D,29127355,1008,653,0,3531,289,0,0,0,0,0,01,0,0,0,0,29127451,811D002D,1048575,1532,00,03
D,29128358,1003,653,0,3531,301,0,0,0,0,0,01,0,0,0,0,29128447,811D002D,1048575,2519,00,03
D,29129319,961,653,0,3531,250,0,0,0,0,0,01,0,0,0,0,29129356,811D002D,1048575,3413,00,03
D,29130301,982,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,29130343,811D002D,1048575,4401,00,03
D,29131296,995,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29131332,811D002D,1048575,5390,00,03
D,29132298,1002,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29132334,811D002D,1048575,6392,00,03
D,29133298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29133334,811D002D,1048575,7391,00,03
D,29134315,1017,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29134358,811D002D,1048575,8416,00,03
D,29135296,981,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29135331,811D002D,1048575,9389,00,03
D,29136325,1029,653,0,3531,261,0,0,0,0,0,01,0,0,0,0,29136403,811D002D,1048575,10471,00,03
D,29137416,1091,653,0,3531,354,0,0,0,0,0,01,0,0,0,0,29137599,811D002D,1048575,11699,00,03
D,29138483,1067,653,0,3531,422,0,0,0,0,0,01,0,0,0,0,29138605,811D002D,1048575,12681,00,03
D,29139350,867,653,0,3531,287,0,0,0,0,0,01,0,0,0,0,29139405,811D002D,1048575,13470,00,03
D,29140326,976,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,29140391,811D002D,1048575,14460,00,03
D,29141336,1010,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29141390,811D002D,1048575,15452,00,03
D,29142332,996,653,0,3531,271,0,0,0,0,0,01,0,0,0,0,29142405,811D002D,1048575,16474,00,03
D,29143341,1009,653,0,3531,279,0,0,0,0,0,01,0,0,0,0,29143398,811D002D,1048575,17460,00,03
D,29144332,991,653,0,3531,263,0,0,0,0,0,01,0,0,0,0,29144397,811D002D,1048575,18466,00,03
D,29145345,1013,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29145400,811D002D,1048575,19463,00,03
D,29146326,981,653,0,3531,269,0,0,0,0,0,01,0,0,0,0,29146399,811D002D,1048575,20467,00,03
D,29147359,1033,653,0,3531,287,0,0,0,0,0,01,0,0,0,0,29147443,811D002D,1048575,21521,00,03
D,29148364,1005,653,0,3531,305,0,0,0,0,0,01,0,0,0,0,29148459,811D002D,1048575,22532,00,03
D,29149304,940,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,29149341,811D002D,1048575,23398,00,03
D,29150318,1014,653,0,3531,248,0,0,0,0,0,01,0,0,0,0,29150362,811D002D,1048575,24420,00,03
D,29151298,980,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29151334,811D002D,1048575,25391,00,03
D,29152298,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29152334,811D002D,1048575,26392,00,03
D,29153299,1001,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29153335,811D002D,1048575,27392,00,03
D,29154313,1014,653,0,3531,246,0,0,0,0,0,01,0,0,0,0,29154356,811D002D,1048575,28414,00,03
D,29155292,979,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29155328,811D002D,1048575,29386,00,03
D,29156317,1025,653,0,3531,262,0,0,0,0,0,01,0,0,0,0,29156399,811D002D,1048575,30467,00,03
D,29157417,1100,653,0,3531,354,0,0,0,0,0,01,0,0,0,0,29157596,811D002D,1048575,31693,00,03
D,29158479,1062,653,0,3531,416,0,0,0,0,0,01,0,0,0,0,29158601,811D002D,1048575,32679,00,03
D,29159345,866,653,0,3531,284,0,0,0,0,0,01,0,0,0,0,29159403,811D002D,1048575,33467,00,03
D,29160326,981,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,29160389,811D002D,1048575,34456,00,03
D,29161334,1008,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29161392,811D002D,1048575,35457,00,03
D,29162345,1011,653,0,3531,277,0,0,0,0,0,01,0,0,0,0,29162417,811D002D,1048575,36485,00,03
D,29163346,1001,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29163405,811D002D,1048575,37470,00,03
D,29164327,981,653,0,3531,266,0,0,0,0,0,01,0,0,0,0,29164391,811D002D,1048575,38458,00,03
D,29165336,1009,653,0,3531,275,0,0,0,0,0,01,0,0,0,0,29165397,811D002D,1048575,39460,00,03
D,29166330,994,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29166402,811D002D,1048575,40471,00,03
D,29167346,1016,653,0,3531,289,0,0,0,0,0,01,0,0,0,0,29167426,811D002D,1048575,41501,00,03
D,29168359,1013,653,0,3531,303,0,0,0,0,0,01,0,0,0,0,29168451,811D002D,1048575,42523,00,03
D,29169307,948,653,0,3531,244,0,0,0,0,0,01,0,0,0,0,29169347,811D002D,1048575,43405,00,03
D,29170307,1000,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29170350,811D002D,1048575,44408,00,03
D,29171304,997,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29171340,811D002D,1048575,45398,00,03
D,29172304,1000,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29172340,811D002D,1048575,46398,00,03
D,29173303,999,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29173339,811D002D,1048575,47396,00,03
D,29174313,1010,653,0,3531,245,0,0,0,0,0,01,0,0,0,0,29174356,811D002D,1048575,48414,00,03
D,29175296,983,653,0,3531,238,0,0,0,0,0,01,0,0,0,0,29175331,811D002D,1048575,49389,00,03
D,29176322,1026,653,0,3531,265,0,0,0,0,0,01,0,0,0,0,29176401,811D002D,1048575,2,00,03
D,29177583,1261,653,0,3531,358,0,0,0,0,0,01,0,0,0,0,29177775,811D002D,1048575,707,00,03
D,29178470,887,653,0,3531,415,0,0,0,0,0,01,0,0,0,0,29178593,811D002D,1048575,1484,00,03
D,29179347,877,653,0,3531,290,0,0,0,0,0,01,0,0,0,0,29179412,811D002D,1048575,2296,00,03
D,29180320,973,653,0,3531,264,0,0,0,0,0,01,0,0,0,0,29180384,811D002D,1048575,3269,00,03
D,29181340,1020,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29181400,811D002D,1048575,4282,00,03
D,29182334,994,653,0,3531,274,0,0,0,0,0,01,0,0,0,0,29182404,811D002D,1048575,5288,00,03
D,29183346,1012,653,0,3531,276,0,0,0,0,0,01,0,0,0,0,29183405,811D002D,1048575,6285,00,03
D,29184325,979,653,0,3531,268,0,0,0,0,0,01,0,0,0,0,29184391,811D002D,1048575,7278,00,03
D,29185343,1018,653,0,3531,278,0,0,0,0,0,01,0,0,0,0,29185402,811D002D,1048575,8283,00,03
D,29186332,989,653,0,3531,273,0,0,0,0,0,01,0,0,0,0,29186408,811D002D,1048575,9292,00,03
D,29187346,1014,653,0,3531,288,0,0,0,0,0,01,0,0,0,0,29187409,811D002D,1048575,10307,00,03
D,29188370,1024,653,0,3531,302,0,0,0,0,0,01,0,0,0,0,29188461,811D002D,1048575,11354,00,03
